,chr,start,end,20M_mix_Bmap_CLBGA_0_rep1,20M_mix_Bmap_CLBGA_100_rep1,20M_mix_Bmap_CLBGA_25_rep1,20M_mix_Bmap_CLBGA_10_rep1,20M_mix_Bmap_CLBGA_50_rep1
27414,19,16989556,16989656,0.939,0.918,0.9277,0.9333,0.9196
27415,19,16999900,16999949,0.0,0.1143,0.0,0.0,0.0609
27416,19,17000929,17001001,0.981,0.9327,0.9238,0.9735,0.9172
27417,19,17007376,17007464,0.0048,0.1368,0.0385,0.0048,0.0865
27418,19,17008510,17008546,0.0171,0.0054,0.0162,0.0167,0.01
27419,19,17008561,17008664,0.0,0.0,0.0,0.0,0.0
27420,19,17008700,17008761,0.0153,0.3212,0.0595,0.0153,0.1013
27421,19,17137585,17137610,0.1871,0.8533,0.4851,0.2765,0.6037
27422,19,17137665,17137713,0.0079,0.0179,0.015,0.0082,0.015
27423,19,17185972,17186015,0.0182,0.0,0.0167,0.0182,0.0
27424,19,17186555,17186635,0.0,0.0,0.0,0.0,0.0
27425,19,17295560,17295650,0.8889,1.0,0.9583,0.9,0.9667
27426,19,17303645,17303722,0.9861,0.9571,0.9892,0.9881,0.9798
27427,19,17322564,17322653,0.984,0.9765,0.9909,0.9826,0.9913
27428,19,17322732,17322822,0.9659,0.9645,0.9714,0.9579,0.968
27429,19,17326206,17326293,0.0,0.0,0.0,0.0,0.0
27430,19,17326294,17326354,0.0,0.0,0.0,0.0,0.0
27431,19,17337148,17337236,0.0,0.0,0.0,0.0,0.0
27432,19,17346698,17346752,0.0,0.0136,0.0079,0.0,0.0079
27433,19,17346762,17346806,0.0294,0.0,0.027,0.0294,0.0
27434,19,17355752,17355879,0.026,0.026,0.013,0.0357,0.0286
27435,19,17355921,17355995,0.0133,0.0174,0.0203,0.0167,0.0154
27436,19,17356095,17356125,0.0,0.0,0.0,0.0,0.0
27437,19,17356126,17356185,0.0,0.0,0.0,0.0,0.0
27438,19,17356358,17356405,0.0,0.0056,0.0037,0.0,0.0
27439,19,17356406,17356452,0.0,0.0035,0.0,0.0,0.0039
27440,19,17356819,17356864,0.0,0.0,0.0,0.0,0.0
27441,19,17360040,17360132,0.9583,1.0,0.9762,0.9667,0.9815
27442,19,17392836,17392946,0.0,0.0152,0.0,0.0,0.0167
27443,19,17392954,17393037,0.0,0.0063,0.0085,0.0,0.0069
27444,19,17403363,17403458,0.0,0.9437,0.1722,0.0562,0.404
27445,19,17404968,17405043,0.6039,0.6828,0.6416,0.6188,0.6552
27446,19,17405124,17405229,0.9844,0.9891,0.9897,0.9722,0.9917
27447,19,17405230,17405308,0.953,0.98,0.9457,0.9457,0.9524
27448,19,17412084,17412183,0.9464,0.9559,0.9481,0.9524,0.9714
27449,19,17412206,17412304,1.0,0.9835,0.974,1.0,0.9747
27450,19,17414009,17414071,0.0,0.0033,0.0,0.0,0.004
27451,19,17414072,17414152,0.0079,0.0,0.0079,0.0079,0.0079
27452,19,17416891,17416987,0.0,0.0,0.0,0.0,0.0
27453,19,17417042,17417110,0.0,0.0,0.0,0.0,0.0
27454,19,17420853,17420929,0.0102,0.0085,0.0103,0.011,0.018
27455,19,17434487,17434605,0.25,0.964,0.5385,0.359,0.6957
27456,19,17434606,17434641,0.2355,0.9672,0.4722,0.3264,0.7119
27457,19,17434642,17434717,0.4676,0.9545,0.6111,0.5593,0.7664
27458,19,17438280,17438414,0.8857,0.9778,0.94,0.9143,0.9714
27459,19,17439309,17439358,0.005,0.9633,0.4688,0.2821,0.6837
27460,19,17439538,17439640,0.0,0.9712,0.3846,0.0,0.4808
27461,19,17439641,17439718,0.0833,0.931,0.4048,0.1429,0.6786
27462,19,17445124,17445186,0.011,0.0102,0.0153,0.0153,0.0153
27463,19,17445461,17445515,0.0,0.0,0.0,0.0,0.0
27464,19,17445547,17445601,0.0,0.0072,0.0077,0.0,0.0062
27465,19,17445602,17445671,0.0086,0.0192,0.0,0.0086,0.0238
27466,19,17448859,17448916,0.0,0.0123,0.0069,0.0,0.0
27467,19,17448917,17449023,0.01,0.034,0.0222,0.0211,0.0318
27468,19,17450319,17450400,0.8057,0.8125,0.8032,0.7937,0.8364
27469,19,17476279,17476401,0.9658,0.2288,0.6626,0.8444,0.5359
27470,19,17501303,17501338,0.0,0.0333,0.0,0.0,0.0175
27471,19,17501394,17501423,0.0038,0.0,0.0075,0.007,0.0083
27472,19,17504753,17504789,0.8205,0.0129,0.6259,0.8022,0.4371
27473,19,17504821,17504879,0.7929,0.0933,0.5647,0.7071,0.475
27474,19,17504880,17504942,0.8671,0.1875,0.8417,0.82,0.6765
27475,19,17558918,17559078,0.0,0.0,0.0,0.0,0.0
27476,19,17559249,17559290,0.0154,0.1733,0.0692,0.0231,0.0867
27477,19,17559515,17559573,0.0,0.0,0.0,0.0,0.0
27478,19,17581528,17581613,0.0,0.0,0.0,0.0,0.0093
27479,19,17597426,17597497,0.9841,0.9725,0.9829,0.9796,0.9752
27480,19,17597504,17597583,0.9714,0.9732,0.9732,0.978,0.9592
27481,19,17612328,17612418,0.9821,0.9569,0.981,0.9821,0.9748
27482,19,17622676,17622766,0.0167,0.0,0.0119,0.0119,0.0139
27483,19,17650018,17650098,0.0106,0.0074,0.0101,0.0101,0.0159
27484,19,17650456,17650520,0.0,0.0053,0.0075,0.0,0.0065
27485,19,17652934,17653016,0.9333,0.7097,0.9167,0.9037,0.8375
27486,19,17666547,17666604,0.0,0.0025,0.0,0.0,0.0033
27487,19,17666617,17666655,0.0,0.0061,0.0,0.0,0.0
27488,19,17688203,17688250,0.9667,0.9885,0.9745,0.9708,0.9714
27489,19,17758262,17758318,0.9758,1.0,0.9714,0.9742,0.9733
27490,19,17758319,17758389,0.9364,0.9899,0.9462,0.92,0.968
27491,19,17767082,17767175,0.8941,1.0,0.9176,0.9,0.9625
27492,19,17791042,17791106,0.0,0.8971,0.4667,0.2308,0.6
27493,19,17791107,17791221,0.0,0.7273,0.3556,0.2143,0.6143
27494,19,17798713,17798829,0.0182,0.0,0.007,0.013,0.0076
27495,19,17830246,17830296,0.0204,0.0,0.0141,0.0179,0.0
27496,19,17830297,17830390,0.0,0.0,0.0,0.0,0.0
27497,19,17830391,17830459,0.0,0.004,0.0,0.0,0.0
27498,19,17830460,17830490,0.0,0.0,0.0,0.0,0.0
27499,19,17830542,17830644,0.0052,0.0,0.0043,0.0048,0.0051
27500,19,17836786,17836888,0.9848,0.9577,0.9583,0.9583,0.9545
27501,19,17837402,17837455,0.925,0.98,0.9481,0.9457,0.9697
27502,19,17837492,17837592,0.9429,0.9762,0.9388,0.9524,0.967
27503,19,17837820,17837916,1.0,0.9915,0.9912,1.0,0.9739
27504,19,17838126,17838184,0.9667,0.9848,0.9667,0.9655,0.9762
27505,19,17838366,17838456,0.9429,0.9388,0.9486,0.9451,0.9481
27506,19,17838498,17838604,0.987,0.9855,0.9901,0.988,0.9813
27507,19,17858639,17858699,0.0,0.0,0.0,0.0,0.0
27508,19,17858700,17858777,0.0083,0.035,0.01,0.0091,0.0182
27509,19,17889612,17889685,0.0783,0.9333,0.4,0.2,0.504
27510,19,17895635,17895720,0.7462,0.6595,0.7071,0.7172,0.7267
27511,19,17906105,17906167,0.0,0.6129,0.1909,0.09,0.3533
27512,19,17971067,17971151,0.0,0.0105,0.0,0.0,0.012
27513,19,17972294,17972421,0.9167,0.7,0.8533,0.9077,0.82
27514,19,17983796,17983844,0.0188,0.0573,0.0276,0.0262,0.0419
27515,19,18059110,18059156,0.0042,0.0,0.0032,0.0036,0.0043
27516,19,18059157,18059196,0.0,0.0,0.0,0.0,0.0
27517,19,18061719,18061829,0.0143,0.3182,0.075,0.0556,0.0814
27518,19,18062935,18062990,0.0,0.0,0.0,0.0,0.0
27519,19,18062991,18063059,0.0051,0.0,0.0031,0.0057,0.0029
27520,19,18063079,18063122,0.0,0.0057,0.0,0.0,0.0
27521,19,18077791,18077853,0.0087,0.0,0.0087,0.0091,0.0087
27522,19,18077933,18077980,0.0066,0.0,0.0065,0.0068,0.0032
27523,19,18077996,18078039,0.0286,0.0,0.0169,0.0179,0.0068
27524,19,18084656,18084749,0.9219,0.9831,0.931,0.9206,0.9437
27525,19,18109180,18109270,0.5682,0.4917,0.4925,0.4755,0.4439
27526,19,18112009,18112050,0.0,0.0059,0.0,0.0,0.0
27527,19,18112071,18112172,0.005,0.01,0.0215,0.0176,0.0329
27528,19,18112173,18112210,0.0138,0.0032,0.0079,0.004,0.0077
27529,19,18118904,18118990,0.0,0.0,0.0,0.0,0.0
27530,19,18119064,18119111,0.0317,0.2778,0.1,0.0392,0.1364
27531,19,18119112,18119215,0.1055,0.3431,0.1257,0.1111,0.2682
27532,19,18162913,18162993,0.8025,0.0074,0.5758,0.7222,0.5167
27533,19,18208597,18208708,0.0,0.0185,0.0104,0.0167,0.0104
27534,19,18220829,18220903,0.0,0.0152,0.0,0.0,0.0
27535,19,18220963,18221071,0.0,0.0052,0.0,0.0,0.0051
27536,19,18221072,18221160,0.0,0.0095,0.0,0.0,0.0079
27537,19,18221161,18221283,0.0,0.0,0.0,0.0,0.0
27538,19,18221400,18221443,0.0,0.0643,0.0103,0.0,0.0108
27539,19,18228635,18228709,0.0,0.0,0.0,0.0,0.0
27540,19,18228888,18228937,0.0,0.0,0.0,0.0,0.0
27541,19,18228938,18229013,0.0066,0.0,0.0,0.0,0.0
27542,19,18229014,18229080,0.0,0.0,0.0,0.0,0.0
27543,19,18260224,18260263,0.9551,0.9667,0.951,0.9568,0.9432
27544,19,18263875,18263932,0.0,0.0,0.0,0.0,0.0
27545,19,18266792,18266862,0.9787,0.9796,0.9695,0.9744,0.9583
27546,19,18266863,18266941,0.7778,0.9538,0.88,0.875,0.925
27547,19,18272015,18272109,0.0,0.12,0.0167,0.0,0.0308
27548,19,18272110,18272199,0.0,0.0,0.0037,0.0,0.0037
27549,19,18272220,18272324,0.0089,0.0,0.0143,0.0089,0.0119
27550,19,18280080,18280152,0.9216,0.9123,0.8758,0.9185,0.8947
27551,19,18304113,18304207,0.0,0.0,0.0,0.0,0.0
27552,19,18304311,18304407,0.0106,0.0,0.0048,0.0051,0.0
27553,19,18313909,18313992,0.1515,0.026,0.1299,0.1299,0.1667
27554,19,18314687,18314775,0.0,0.0,0.0,0.0,0.0
27555,19,18319146,18319227,0.2037,0.5,0.3261,0.3182,0.3526
27556,19,18335924,18335983,0.0319,0.1439,0.0856,0.0515,0.099
27557,19,18335984,18336076,0.0159,0.0357,0.0325,0.0252,0.0451
27558,19,18343807,18343851,0.0065,0.0185,0.0104,0.0065,0.0081
27559,19,18368564,18368680,0.9688,0.9595,0.9481,0.9646,0.9596
27560,19,18368693,18368795,0.9722,0.9529,0.96,0.9659,0.9399
27561,19,18378102,18378297,1.0,1.0,1.0,1.0,1.0
27562,19,18391682,18391742,0.0049,0.0021,0.0072,0.0046,0.0029
27563,19,18391757,18391795,0.0,0.0039,0.0,0.0,0.005
27564,19,18392345,18392388,0.0,0.0099,0.026,0.0,0.0159
27565,19,18402495,18402583,0.0,0.0,0.0,0.0,0.0
27566,19,18403063,18403147,0.008,0.0026,0.0051,0.0083,0.0
27567,19,18417192,18417253,0.9185,0.9867,0.9613,0.94,0.9684
27568,19,18433696,18433796,0.0,0.0,0.0,0.0,0.0
27569,19,18433855,18433888,0.0,0.0,0.0,0.0069,0.0
27570,19,18433958,18434040,0.0,0.0,0.0,0.0,0.0
27571,19,18451293,18451345,0.0,0.0205,0.0062,0.0,0.009
27572,19,18451346,18451372,0.0,0.0,0.0,0.0,0.0
27573,19,18468297,18468419,1.0,0.9429,1.0,1.0,0.9867
27574,19,18497121,18497243,0.8125,1.0,0.84,0.825,0.8899
27575,19,18528423,18528483,0.0137,0.0,0.0095,0.011,0.0
27576,19,18528530,18528607,0.0,0.0,0.0,0.0,0.0
27577,19,18529946,18530028,0.0208,0.0,0.0106,0.0131,0.0053
27578,19,18530029,18530097,0.0036,0.0034,0.0036,0.0038,0.004
27579,19,18530370,18530435,0.005,0.0,0.0114,0.0055,0.0093
27580,19,18530436,18530530,0.0063,0.0,0.0059,0.006,0.0045
27581,19,18530531,18530569,0.0038,0.0,0.0033,0.0038,0.0063
27582,19,18530721,18530779,0.0075,0.0,0.0095,0.0079,0.0075
27583,19,18543841,18543963,0.1087,0.5351,0.2958,0.1538,0.3913
27584,19,18543964,18544060,0.0625,0.8462,0.3786,0.3021,0.5949
27585,19,18544367,18544444,0.1746,0.7227,0.2857,0.1729,0.5275
27586,19,18544594,18544669,0.0046,0.4,0.1287,0.0439,0.2387
27587,19,18544980,18545070,0.3361,0.661,0.4476,0.381,0.5606
27588,19,18546047,18546125,0.9111,0.9881,0.9111,0.9158,0.9385
27589,19,18546531,18546586,0.9762,0.9819,0.976,0.9739,0.9794
27590,19,18547125,18547254,0.9254,1.0,0.9481,0.9474,0.9808
27591,19,18548539,18548596,0.019,0.0073,0.0071,0.0087,0.0
27592,19,18548597,18548706,0.0,0.0,0.0,0.0,0.0
27593,19,18548754,18548807,0.0049,0.0032,0.0046,0.0049,0.0048
27594,19,18548903,18548963,0.0152,0.0,0.0182,0.0,0.0152
27595,19,18561645,18561732,0.9178,0.8759,0.8533,0.8846,0.8667
27596,19,18632354,18632441,0.0051,0.0039,0.0045,0.0053,0.0079
27597,19,18632442,18632474,0.0,0.0098,0.0,0.0,0.0
27598,19,18633369,18633407,0.0,0.0,0.0,0.0,0.0
27599,19,18654166,18654214,0.0,0.0057,0.0047,0.0,0.0042
27600,19,18668693,18668743,0.0,0.0,0.0,0.0,0.0
27601,19,18668815,18668935,0.0,0.0078,0.008,0.0,0.0
27602,19,18682497,18682607,0.0222,0.0,0.0222,0.0222,0.0133
27603,19,18699820,18699934,0.0,0.0,0.0,0.0,0.0
27604,19,18700341,18700444,0.0,0.0,0.0,0.0,0.0
27605,19,18700445,18700537,0.0536,0.0,0.0381,0.0476,0.0268
27606,19,18705183,18705230,0.0171,0.003,0.0148,0.0139,0.0058
27607,19,18705237,18705280,0.0,0.0267,0.0,0.0,0.0
27608,19,18714552,18714631,0.0781,0.0952,0.0435,0.0811,0.0444
27609,19,18716767,18716798,0.0261,0.0375,0.0421,0.0174,0.0421
27610,19,18717249,18717294,0.0098,0.0072,0.0147,0.0095,0.0064
27611,19,18717364,18717449,0.0079,0.0935,0.026,0.0071,0.0335
27612,19,18717481,18717538,0.0,0.01,0.0019,0.0,0.0033
27613,19,18717539,18717597,0.0176,0.0107,0.0152,0.0164,0.0113
27614,19,18717598,18717653,0.0138,0.0,0.0077,0.0148,0.0
27615,19,18718395,18718478,0.0074,0.0471,0.0,0.0077,0.0258
27616,19,18718601,18718693,0.0256,0.0208,0.0196,0.0222,0.0208
27617,19,18722507,18722567,0.0,0.0125,0.0,0.0,0.0
27618,19,18722572,18722622,0.0273,0.0112,0.016,0.024,0.0366
27619,19,18723724,18723763,0.0,0.0,0.0,0.0,0.0
27620,19,18747813,18747875,0.0,0.0,0.0,0.0,0.0
27621,19,18747876,18747925,0.0231,0.0,0.0171,0.015,0.0132
27622,19,18771110,18771211,0.9846,0.8556,0.9438,0.9625,0.9219
27623,19,18771212,18771288,0.94,0.7327,0.8864,0.9152,0.8595
27624,19,18778856,18778919,0.9784,0.9692,0.9744,0.9812,0.9712
27625,19,18779084,18779213,0.9752,0.9432,0.9455,0.9752,0.9293
27626,19,18779214,18779304,0.9043,0.9808,0.9103,0.9085,0.9224
27627,19,18779725,18779807,0.9861,0.974,0.9856,0.985,0.985
27628,19,18794391,18794429,0.0,0.0083,0.0,0.0,0.0139
27629,19,18794700,18794804,0.0,0.0312,0.0,0.0,0.0
27630,19,18806030,18806109,0.9667,0.968,0.95,0.9625,0.9583
27631,19,18830517,18830582,0.9677,0.4774,0.8333,0.8857,0.7158
27632,19,18854101,18854195,0.825,0.15,0.7714,0.7875,0.5111
27633,19,18854518,18854615,0.9762,0.56,0.9043,0.9038,0.7677
27634,19,18856332,18856415,0.9681,0.9379,0.9541,0.9596,0.9353
27635,19,18870986,18871030,0.9538,0.9516,0.9478,0.9619,0.96
27636,19,18886075,18886144,0.9674,0.9848,0.9861,0.9676,0.9907
27637,19,18886644,18886732,0.9127,0.9345,0.9362,0.9281,0.9483
27638,19,18888246,18888335,0.6533,0.9703,0.7059,0.7211,0.7608
27639,19,18888336,18888378,0.8333,0.9551,0.869,0.8651,0.878
27640,19,18888942,18889033,0.6931,0.936,0.75,0.7129,0.7833
27641,19,18898234,18898334,0.2292,0.4195,0.3706,0.3413,0.3342
27642,19,18899575,18899648,0.0,0.2422,0.0882,0.0833,0.0882
27643,19,18900288,18900389,0.0303,0.0084,0.0294,0.0278,0.0175
27644,19,18900558,18900629,0.0139,0.0444,0.0298,0.0161,0.0309
27645,19,18901040,18901112,0.012,0.2455,0.119,0.0615,0.1421
27646,19,18901647,18901781,0.0,0.0296,0.0,0.0,0.0
27647,19,18901822,18901882,0.0815,0.037,0.0714,0.0645,0.0467
27648,19,18901931,18902020,0.0202,0.0,0.0102,0.0185,0.008
27649,19,18902160,18902248,0.2,0.0552,0.1647,0.1857,0.1034
27650,19,18902249,18902306,0.2348,0.0784,0.1533,0.1884,0.092
27651,19,18942905,18942990,0.0154,0.0,0.0125,0.0143,0.0118
27652,19,18943203,18943270,0.0077,0.0,0.004,0.0051,0.003
27653,19,18943285,18943326,0.0,0.0,0.0,0.0,0.0
27654,19,18943518,18943613,0.0,0.012,0.0,0.0,0.0
27655,19,18967721,18967791,0.9471,0.8052,0.9314,0.9438,0.8658
27656,19,18978811,18978867,0.9327,0.9693,0.9388,0.9394,0.9423
27657,19,18979402,18979537,0.4667,0.9394,0.6721,0.4667,0.8052
27658,19,18979538,18979585,0.868,0.9475,0.8939,0.8512,0.8929
27659,19,18979597,18979734,0.5952,0.9922,0.7137,0.6,0.85
27660,19,18979735,18979775,0.5362,0.9844,0.6825,0.6261,0.7822
27661,19,18979776,18979859,0.4611,0.9119,0.6111,0.5378,0.7455
27662,19,18979990,18980047,0.3616,0.9928,0.6113,0.385,0.8585
27663,19,18980048,18980093,0.3333,0.9821,0.3939,0.3258,0.6324
27664,19,18980094,18980186,0.1882,0.9871,0.4762,0.2562,0.7154
27665,19,18980187,18980240,0.2381,0.9902,0.4,0.3167,0.615
27666,19,18980719,18980798,0.0699,0.9783,0.3889,0.2312,0.5732
27667,19,18980822,18980910,0.0417,0.9086,0.36,0.1548,0.494
27668,19,18981358,18981442,0.0267,0.9661,0.4054,0.1392,0.4694
27669,19,18981443,18981534,0.0303,0.9855,0.44,0.1692,0.4783
27670,19,19006075,19006125,0.0,0.0092,0.0,0.0,0.0032
27671,19,19006510,19006558,0.0068,0.0,0.0,0.0,0.0
27672,19,19007015,19007135,0.0153,0.0,0.007,0.0076,0.0104
27673,19,19007311,19007350,0.1857,0.3414,0.3231,0.2667,0.302
27674,19,19019859,19019937,0.9524,0.8791,0.9417,0.9524,0.9143
27675,19,19026203,19026319,0.7937,0.9692,0.8542,0.7708,0.9091
27676,19,19040248,19040336,0.9333,0.9613,0.9444,0.9333,0.9238
27677,19,19051330,19051444,0.0,0.0,0.0083,0.0,0.0
27678,19,19051762,19051850,0.0084,0.0089,0.019,0.0089,0.015
27679,19,19051851,19051933,0.0139,0.0,0.0128,0.0139,0.0093
27680,19,19051961,19052034,0.0,0.0051,0.0028,0.0028,0.0027
27681,19,19052050,19052084,0.0089,0.0,0.0075,0.0068,0.0
27682,19,19120936,19121007,0.9706,0.9596,0.9663,0.9734,0.9655
27683,19,19144106,19144166,0.0,0.0065,0.0,0.0,0.0087
27684,19,19174877,19174951,0.0,0.0,0.0,0.0,0.0
27685,19,19216271,19216378,0.8,0.9667,0.7636,0.8,0.8
27686,19,19221392,19221498,0.0893,0.8403,0.2546,0.0833,0.3846
27687,19,19231898,19231990,0.9792,0.9583,0.9744,0.9815,0.9688
27688,19,19248394,19248466,0.4824,0.0,0.34,0.4667,0.2
27689,19,19249283,19249366,0.0,0.0,0.0,0.0,0.0
27690,19,19293415,19293524,0.9623,0.9434,0.9412,0.9494,0.9423
27691,19,19314215,19314327,0.0,0.0175,0.0,0.0,0.0096
27692,19,19314625,19314712,0.6133,0.5294,0.6582,0.631,0.6164
27693,19,19322793,19322835,0.0071,0.0,0.0054,0.0065,0.0051
27694,19,19335829,19335923,0.0167,0.9686,0.5417,0.2167,0.6797
27695,19,19335924,19335973,0.0393,0.9722,0.3661,0.1763,0.6651
27696,19,19335996,19336027,0.0,0.9929,0.4444,0.2941,0.6044
27697,19,19368725,19368778,0.6944,0.9429,0.7442,0.7326,0.843
27698,19,19369333,19369439,0.9355,0.9762,0.9324,0.9203,0.9379
27699,19,19372278,19372344,0.0417,0.3281,0.1121,0.08,0.2125
27700,19,19372345,19372441,0.0157,0.25,0.1154,0.1038,0.162
27701,19,19383968,19384002,0.05,0.0,0.0519,0.0462,0.0286
27702,19,19384044,19384098,0.0161,0.0093,0.013,0.0179,0.0114
27703,19,19384099,19384209,0.0494,0.0075,0.0342,0.0404,0.0392
27704,19,19387769,19387839,0.9074,0.9844,0.94,0.9286,0.9688
27705,19,19431957,19432094,0.0,0.0,0.0,0.0,0.0
27706,19,19496075,19496143,0.0,0.5241,0.1186,0.0104,0.2373
27707,19,19496891,19496980,0.0,0.0,0.0,0.0,0.0
27708,19,19516301,19516354,0.0,0.0117,0.0106,0.0131,0.0079
27709,19,19516498,19516534,0.0,0.0,0.0,0.0,0.0
27710,19,19516691,19516726,0.0,0.0034,0.0029,0.0,0.0026
27711,19,19517230,19517334,0.0,0.0,0.0,0.0,0.0
27712,19,19612790,19612872,0.9829,0.9773,0.9934,0.9881,0.9934
27713,19,19613158,19613255,0.9857,0.9762,0.9857,0.9774,0.9714
27714,19,19625802,19625875,0.8382,0.9625,0.8555,0.8472,0.9028
27715,19,19625876,19625911,0.8552,0.966,0.9105,0.8929,0.945
27716,19,19627085,19627159,0.0,0.0,0.0,0.0,0.0
27717,19,19648144,19648224,0.6094,0.9333,0.6978,0.5993,0.8023
27718,19,19648246,19648295,0.5152,0.9724,0.702,0.5878,0.8245
27719,19,19649334,19649420,0.2333,0.5769,0.3646,0.3137,0.3958
27720,19,19650796,19650906,0.3218,0.927,0.693,0.5048,0.7778
27721,19,19655170,19655303,0.9091,0.9091,0.9318,0.9091,0.9273
27722,19,19655661,19655711,0.8828,0.8743,0.9,0.8917,0.9
27723,19,19656163,19656279,0.9846,0.9714,0.9826,0.9833,0.9765
27724,19,19656409,19656450,0.9758,0.9726,0.983,0.975,0.9821
27725,19,19656719,19656777,0.975,0.9458,0.9819,0.9835,0.9724
27726,19,19738757,19738853,0.0,0.0,0.0,0.0,0.0
27727,19,19738854,19738970,0.0,0.0,0.0,0.0,0.0
27728,19,19738971,19739000,0.0071,0.0,0.0071,0.0067,0.0071
27729,19,19739001,19739051,0.0,0.0,0.0,0.0,0.0
27730,19,19739145,19739203,0.0,0.0,0.0,0.0,0.0
27731,19,19739223,19739315,0.0182,0.007,0.0121,0.0165,0.017
27732,19,19748275,19748374,0.9327,0.9415,0.9174,0.9286,0.9091
27733,19,19748957,19749024,0.977,0.9625,0.9706,0.9778,0.981
27734,19,19758511,19758593,0.9522,0.9774,0.9577,0.9554,0.9683
27735,19,19763429,19763524,0.9579,0.928,0.9304,0.94,0.9273
27736,19,19765935,19766023,0.9091,0.9714,0.9077,0.9091,0.9429
27737,19,19774262,19774305,0.0,0.0,0.0,0.0,0.0
27738,19,19774361,19774390,0.0,0.0027,0.0,0.0,0.0031
27739,19,19774429,19774499,0.0071,0.0,0.0077,0.0077,0.0077
27740,19,19779828,19779922,0.0,0.0,0.0,0.0,0.0
27741,19,19843553,19843600,0.0054,0.0,0.0051,0.0052,0.0045
27742,19,19843601,19843661,0.0,0.0,0.0,0.0,0.0
27743,19,19843701,19843778,0.0,0.0286,0.0071,0.0,0.01
27744,19,19880945,19881024,0.9478,0.8974,0.9315,0.9531,0.8929
27745,19,20149922,20149966,0.0,0.0035,0.0045,0.0,0.0043
27746,19,20286850,20287042,1.0,0.9027,0.9796,0.9846,0.9565
27747,19,20843255,20843324,0.9673,0.9824,0.9665,0.9657,0.9698
27748,19,21106747,21106814,0.0797,0.0,0.0794,0.0733,0.0526
27749,19,21265342,21265431,0.5556,0.03,0.3667,0.4,0.2
27750,19,21462723,21462790,0.8824,0.936,0.8818,0.87,0.9111
27751,19,21666476,21666582,0.7576,0.8088,0.8452,0.7681,0.92
27752,19,21694094,21694170,0.9778,0.8779,0.94,0.9574,0.8713
27753,19,21769372,21769443,0.0,0.1515,0.0292,0.0395,0.0894
27754,19,21769444,21769495,0.0,0.4906,0.1667,0.0804,0.3547
27755,19,21769506,21769602,0.0,0.6984,0.0778,0.0,0.3
27756,19,21769603,21769671,0.0286,0.619,0.1845,0.125,0.4071
27757,19,21860846,21860909,0.5255,0.0714,0.5556,0.5354,0.3913
27758,19,21933704,21933756,0.9793,0.9944,0.9806,0.9793,0.9842
27759,19,21995021,21995088,0.9429,0.9786,0.9667,0.96,0.9727
27760,19,22599196,22599298,0.9625,0.7705,0.9176,0.9412,0.9011
27761,19,22610580,22610701,0.0,0.0263,0.0,0.0,0.0375
27762,19,22611385,22611467,0.0917,0.0824,0.0538,0.0667,0.0571
27763,19,22701049,22701166,0.5604,0.4477,0.4531,0.5391,0.4654
27764,19,22778809,22778865,0.0635,0.0083,0.0513,0.0635,0.0417
27765,19,22800724,22800786,0.2258,0.0921,0.2,0.1935,0.1328
27766,19,22806619,22806739,0.6552,0.1714,0.6102,0.6038,0.3571
27767,19,22990228,22990330,0.0687,0.2258,0.0779,0.0654,0.1421
27768,19,22990461,22990601,0.0769,0.3077,0.1538,0.1538,0.1978
27769,19,23076632,23076709,0.8547,0.4476,0.838,0.8539,0.7572
27770,19,23084395,23084480,0.916,0.5556,0.8151,0.8143,0.7586
27771,19,23108135,23108229,0.9416,0.9786,0.9444,0.9448,0.9689
27772,19,23258271,23258351,0.0,0.0278,0.0074,0.0053,0.0131
27773,19,23343941,23344056,0.9009,0.4286,0.8605,0.8962,0.7674
27774,19,23387447,23387515,0.8682,0.7444,0.8514,0.8578,0.7871
27775,19,23432293,23432360,0.0541,0.0,0.0625,0.0556,0.0606
27776,19,23456631,23456694,0.0,0.0,0.0,0.0,0.0
27777,19,23456715,23456794,0.0,0.0,0.0,0.0,0.0
27778,19,23457626,23457722,0.84,0.6,0.9,0.84,0.8235
27779,19,23577939,23578011,0.0,0.0,0.0,0.0,0.0
27780,19,23653827,23653894,0.069,0.0941,0.0857,0.0741,0.0846
27781,19,23945996,23946097,0.0,0.2371,0.0339,0.0,0.0385
27782,19,23946098,23946230,0.0,0.3333,0.0889,0.0476,0.1481
27783,19,24120106,24120201,0.9619,0.9038,0.951,0.951,0.9634
27784,19,28400522,28400636,0.8344,0.0089,0.6993,0.8079,0.4483
27785,19,28400967,28401064,0.9909,0.803,0.9818,0.9878,0.9375
27786,19,29218082,29218140,0.4095,0.4824,0.3867,0.41,0.425
27787,19,29218359,29218406,0.0545,0.0583,0.064,0.0615,0.0815
27788,19,29218495,29218551,0.1319,0.61,0.2237,0.1979,0.2188
27789,19,29218552,29218627,0.0,0.025,0.0,0.0,0.0167
27790,19,29284266,29284347,0.0679,0.0588,0.0758,0.0667,0.0648
27791,19,29284406,29284445,0.1173,0.1346,0.1232,0.109,0.0833
27792,19,29284580,29284642,0.0756,0.0529,0.0504,0.0879,0.0435
27793,19,29284643,29284694,0.0269,0.0278,0.0257,0.0274,0.0284
27794,19,29284695,29284734,0.1071,0.0216,0.0857,0.1,0.0591
27795,19,29284735,29284795,0.0566,0.0101,0.0381,0.0451,0.0261
27796,19,29284956,29284988,0.05,0.2679,0.1,0.0622,0.1547
27797,19,29703665,29703753,0.0,0.0,0.0,0.0,0.0
