,chr,start,end,healthy1-V,healthy2-V,healthy3-V,nbl1-V,nbl2-V,nbl3-V
3463,chr1,3415280,3415378,0.938462,0.952381,0.914286,0.566667,0.777778,0.15
3464,chr1,3416127,3416171,0.954802,0.972222,0.944444,0.94664,0.972414,0.0
3465,chr1,3416172,3416223,1.0,0.946667,0.953125,0.92562,0.977444,0.169811
3466,chr1,3416224,3416268,0.941176,0.964286,1.0,0.698413,0.78125,0.375
3467,chr1,3416273,3416386,0.272727,0.666667,0.0,0.714286,0.875,1.0
3468,chr1,3416391,3416461,0.883333,0.917808,0.918919,0.65625,0.766667,0.666667
3469,chr1,3416505,3416550,0.972222,0.972973,0.806452,0.775148,0.934426,0.15
3470,chr1,3417352,3417547,0.833333,0.833333,1.0,0.745098,1.0,0.25
3471,chr1,3418019,3418080,0.910448,0.988372,1.0,0.830247,0.98913,0.0
3472,chr1,3418398,3418477,0.821429,0.886957,0.92,0.690821,0.775,0.12
3473,chr1,3418614,3418687,0.972222,1.0,0.96,0.861502,0.932432,0.0263158
3474,chr1,3420728,3420803,0.864198,0.987654,1.0,0.884848,0.982759,0.0
3475,chr1,3421169,3421338,1.0,1.0,0.666667,0.428571,1.0,0.0833333
3476,chr1,3421339,3421395,0.837209,1.0,0.90625,0.708333,1.0,0.2
3477,chr1,3421629,3421744,1.0,1.0,1.0,0.655172,1.0,0.0
3478,chr1,3421761,3421880,1.0,0.818182,0.916667,0.9,0.875,0.0
3479,chr1,3421881,3422005,1.0,0.944444,1.0,0.882353,0.98,0.214286
3480,chr1,3422006,3422094,0.944444,0.875,1.0,0.685714,0.967742,0.0714286
3481,chr1,3425318,3425441,1.0,0.666667,1.0,0.208333,0.764706,0.166667
3482,chr1,3425452,3425616,1.0,1.0,1.0,0.736364,0.966667,0.290323
3483,chr1,3425871,3426032,0.0,0.8,1.0,0.2,0.666667,0.333333
3484,chr1,3426405,3426462,0.888,0.972376,0.955882,0.925249,0.969298,0.0277778
3485,chr1,3426497,3426568,0.966667,0.942982,0.970238,0.855372,0.990196,0.0909091
3486,chr1,3428555,3428580,1.0,1.0,1.0,1.0,0.933333,0.571429
3487,chr1,3429002,3429096,0.882353,0.84375,0.892857,0.617647,0.85,0.5
3488,chr1,3433573,3433646,0.145833,0.516129,0.303571,0.104651,0.0571429,0.0
3489,chr1,3433907,3434035,0.947917,0.75,0.8,0.873684,0.46875,0.0625
3490,chr1,3434036,3434083,0.839744,0.878205,0.569444,0.808696,0.26087,0.505618
3491,chr1,3436170,3436227,0.831579,0.971154,0.935484,0.898113,0.963235,0.206897
3492,chr1,3436228,3436322,0.946429,0.926471,1.0,0.884615,0.966216,0.0384615
3493,chr1,3437010,3437112,0.85,0.857143,1.0,0.604167,0.94,0.125
3494,chr1,3437113,3437152,0.911111,0.858974,0.98,0.836735,0.958904,0.0333333
3495,chr1,3438072,3438197,1.0,0.75,0.942857,0.777778,0.85,0.107143
3496,chr1,3438198,3438281,1.0,0.982456,0.897436,0.745763,0.945946,0.0
3497,chr1,3439017,3439123,0.952381,1.0,1.0,0.878788,0.908046,0.0277778
3498,chr1,3439529,3439617,1.0,1.0,1.0,0.870968,1.0,0.142857
3499,chr1,3439638,3439690,0.842105,0.8,1.0,0.83871,0.866667,0.333333
3500,chr1,3440724,3440767,1.0,0.878788,0.966667,0.976,1.0,0.888889
3501,chr1,3440768,3440885,0.818182,0.833333,0.913043,0.952703,0.981481,0.733333
3502,chr1,3440886,3440954,0.896552,0.655172,0.919355,0.909938,1.0,0.0
3503,chr1,3440955,3441035,1.0,0.941176,0.829268,0.707317,0.833333,0.0666667
3504,chr1,3441036,3441106,0.5,0.947368,1.0,0.933333,0.888889,0.666667
3505,chr1,3442596,3442735,0.75,0.833333,1.0,0.142857,0.769231,0.0
3506,chr1,3442736,3442782,0.528736,0.617021,0.970588,0.942149,0.404255,0.1
3507,chr1,3442783,3442882,0.846154,0.944444,1.0,0.5,0.931034,0.0
3508,chr1,3447274,3447397,0.0,0.2,0.0,0.125,1.0,0.125
3509,chr1,3447398,3447507,0.0,0.0,0.0,0.0135135,0.566265,0.047619
3510,chr1,3447508,3447592,0.0,0.0,0.0,0.0387097,0.504132,0.138462
3511,chr1,3447593,3447633,0.0,0.0,0.0,0.0344828,0.394737,0.05
3512,chr1,3447634,3447658,0.0,0.0,0.0,0.0333333,0.0,0.0
3513,chr1,3447677,3447795,0.0,0.0,0.0,0.00840336,0.0,0.05
3514,chr1,3447822,3447866,0.0,0.0,0.0265487,0.0223642,0.00833333,0.119048
3515,chr1,3447874,3447912,0.0,0.0,0.0,0.0186104,0.0127389,0.109375
3516,chr1,3447913,3447936,0.0,0.0,0.0,0.00833333,0.0384615,0.0526316
3517,chr1,3447937,3447962,0.0,0.0,0.0,0.0235532,0.0415094,0.297521
3518,chr1,3447980,3448072,0.0,0.0,0.00694444,0.0128866,0.00529101,0.0659341
3519,chr1,3448073,3448117,0.0,0.0,0.0,0.0201005,0.0142857,0.075
3520,chr1,3448118,3448155,0.0,0.00552486,0.0,0.0207469,0.0306122,0.0300752
3521,chr1,3448753,3448850,0.322581,0.384615,0.35,0.212121,0.596491,0.0
3522,chr1,3449555,3449584,0.777778,1.0,1.0,0.988889,1.0,0.0
3523,chr1,3451187,3451324,1.0,1.0,0.923077,0.714286,0.916667,0.0
3524,chr1,3453047,3453076,0.945455,0.966102,1.0,0.916244,0.972222,0.0
3525,chr1,3453077,3453158,0.840426,0.857143,0.90625,0.764423,0.862069,0.125
3526,chr1,3453159,3453217,0.90566,0.861111,0.916667,0.829787,0.95,0.0
3527,chr1,3454819,3454900,0.0666667,0.0384615,0.0,0.878788,0.9,0.0
3528,chr1,3455368,3455445,0.266667,0.333333,0.105263,0.634615,0.835821,0.0
3529,chr1,3455446,3455549,1.0,1.0,0.916667,0.0166667,0.974359,0.4
3530,chr1,3455756,3455853,0.666667,0.862069,0.6,0.941176,0.969697,0.0
3531,chr1,3456090,3456226,0.666667,1.0,0.692308,0.923077,0.944444,0.0
3532,chr1,3456390,3456502,0.952381,1.0,1.0,0.935484,0.911111,0.357143
3533,chr1,3456754,3456912,0.285714,0.0,0.0,0.166667,0.857143,0.0
3534,chr1,3456913,3457012,0.166667,0.0588235,0.357143,0.736842,0.777778,0.0
3535,chr1,3458571,3458631,0.255319,0.166667,0.323529,0.261364,0.928571,0.0
3536,chr1,3458657,3458709,0.229167,0.43662,0.275,0.0481481,0.492958,0.0
3537,chr1,3458710,3458794,0.588235,0.101449,0.107143,0.0875,0.75,0.0
3538,chr1,3459643,3459738,1.0,1.0,0.842105,0.53125,0.833333,0.0
3539,chr1,3459739,3459818,0.911765,0.96875,0.88,0.283582,0.648649,0.0
3540,chr1,3459819,3459948,0.925,0.428571,1.0,0.883929,0.876923,0.0625
3541,chr1,3460133,3460210,0.960317,0.955556,0.913043,0.880579,0.951351,0.0
3542,chr1,3460211,3460251,0.984375,0.907692,0.924242,0.899281,0.92437,0.111111
3543,chr1,3460261,3460374,1.0,0.978723,1.0,0.925926,0.952381,0.0909091
3544,chr1,3460375,3460506,1.0,0.8,0.933333,0.942857,0.896552,0.0
3545,chr1,3460507,3460538,0.918919,0.972222,0.96875,0.96875,0.96875,0.166667
3546,chr1,3460578,3460660,0.833333,1.0,0.9375,0.967963,0.971223,0.443182
3547,chr1,3461293,3461391,0.866667,0.939394,1.0,0.937984,0.948718,0.548387
3548,chr1,3461392,3461504,1.0,1.0,1.0,0.872093,0.952381,0.222222
3549,chr1,3462276,3462330,0.983051,0.869565,1.0,0.935294,0.962963,0.105263
3550,chr1,3463918,3464047,0.357143,0.833333,0.666667,0.328358,0.978261,0.0
3551,chr1,3464048,3464090,0.964286,0.842105,0.965517,0.678571,0.974359,1.0
3552,chr1,3464353,3464393,0.883333,0.964286,0.9375,0.480226,0.985075,0.125
3553,chr1,3464844,3464892,0.672131,0.655738,0.634146,0.541436,0.710843,0.0285714
3554,chr1,3464893,3464967,0.766355,0.815534,0.924855,0.649371,0.777778,0.0505051
3555,chr1,3465642,3465818,1.0,1.0,1.0,0.75,1.0,0.0833333
3556,chr1,3467530,3467618,0.928571,0.913043,0.8,0.782609,0.75,0.0
3557,chr1,3470175,3470278,1.0,0.933333,0.921053,0.419048,0.666667,0.125
3558,chr1,3470935,3470971,0.878378,0.871287,0.925373,0.835,0.950704,0.04
3559,chr1,3473406,3473504,1.0,0.933333,0.947368,0.537634,0.962963,0.111111
3560,chr1,3473946,3473991,0.961538,0.94,0.902439,0.669118,0.928571,0.0
3561,chr1,3474045,3474188,1.0,0.944444,0.666667,0.636364,0.875,0.0166667
3562,chr1,3479294,3479420,1.0,0.833333,1.0,0.869565,1.0,0.0
3563,chr1,3479710,3479800,1.0,1.0,1.0,0.772727,1.0,0.0
3564,chr1,3483190,3483229,0.994186,0.919643,0.909091,0.733075,0.966667,0.0925926
3565,chr1,3484176,3484271,0.941176,0.933333,0.906977,0.898936,0.98913,0.16
3566,chr1,3484272,3484352,0.803279,0.933333,0.852941,0.893878,0.847458,0.0227273
3567,chr1,3485857,3486006,1.0,1.0,1.0,1.0,0.933333,0.0
3568,chr1,3486189,3486258,1.0,0.833333,1.0,0.8,0.947368,0.125
3569,chr1,3487126,3487157,0.935484,0.962963,1.0,0.88,0.95,0.785714
3570,chr1,3487450,3487555,0.769231,0.444444,1.0,0.111111,0.555556,0.0
3571,chr1,3492504,3492609,1.0,1.0,1.0,0.945578,1.0,0.708333
3572,chr1,3492610,3492706,1.0,0.78125,1.0,0.805556,0.843137,0.4
3573,chr1,3492707,3492740,0.986667,0.985507,1.0,0.566372,0.827586,0.105263
3574,chr1,3495457,3495562,1.0,0.962963,1.0,0.875,0.957895,0.173913
3575,chr1,3495563,3495610,0.974359,0.935484,0.983333,0.900332,0.982456,0.05
3576,chr1,3495611,3495716,0.891892,0.784615,0.644068,0.869565,0.945205,0.0588235
3577,chr1,3496959,3497003,0.0,0.0,0.0,0.166667,0.166667,0.5
3578,chr1,3497263,3497415,0.333333,0.8,1.0,0.884615,1.0,0.0
3579,chr1,3497513,3497624,0.916667,0.638889,0.833333,0.643564,0.944444,0.0
3580,chr1,3497688,3497776,1.0,1.0,1.0,0.733333,0.90625,0.2
3581,chr1,3498077,3498247,0.0,0.4,0.0,0.0,0.5,0.0
3582,chr1,3498594,3498637,0.964286,0.921053,0.98,0.949275,1.0,0.0769231
3583,chr1,3498638,3498693,0.989899,0.936364,0.95122,0.855422,0.94186,0.15
3584,chr1,3498694,3498831,1.0,1.0,0.5,0.782609,0.869565,0.0
3585,chr1,3501370,3501441,0.934211,0.933333,0.95,0.787879,0.940594,0.228571
3586,chr1,3503996,3504146,1.0,1.0,1.0,1.0,1.0,0.625
3587,chr1,3505914,3506069,0.75,0.916667,1.0,0.9,0.986842,0.166667
3588,chr1,3506912,3507000,0.704545,0.9,0.827586,0.315789,0.633333,0.0
3589,chr1,3507001,3507042,0.75641,0.896552,0.828125,0.221893,0.290541,0.0217391
3590,chr1,3507043,3507068,0.882353,0.928571,0.967742,0.0,0.575758,0.2
3591,chr1,3507069,3507119,0.708333,0.846154,0.9,0.0416667,0.227273,0.0909091
3592,chr1,3507120,3507204,0.410714,0.648148,0.767442,0.0666667,0.183908,0.0571429
3593,chr1,3508306,3508358,0.90625,1.0,0.944444,0.934783,1.0,0.857143
3594,chr1,3508560,3508723,1.0,1.0,1.0,1.0,0.857143,1.0
3595,chr1,3508724,3508768,0.980769,1.0,0.9375,0.891304,1.0,0.863636
3596,chr1,3508769,3508919,0.666667,1.0,0.888889,0.91954,0.904762,0.2
3597,chr1,3510561,3510660,0.6,0.833333,0.4,0.891892,0.846154,0.0
3598,chr1,3511047,3511113,0.939394,0.916667,0.952381,0.761905,0.862069,0.0666667
3599,chr1,3511364,3511468,1.0,0.75,1.0,0.87234,0.791667,0.0
3600,chr1,3511690,3511824,0.916667,0.972222,0.9,0.891892,0.96,0.0
3601,chr1,3511825,3511963,0.75,1.0,1.0,0.75,0.902778,0.4375
3602,chr1,3512114,3512258,0.666667,0.894737,0.761905,0.928571,0.970588,0.0
3603,chr1,3514266,3514351,0.0,0.0185185,0.0,0.7,1.0,0.0
3604,chr1,3514764,3514803,0.173913,0.26087,0.0,0.884354,0.979592,0.5
3605,chr1,3514825,3514875,0.0,0.0909091,0.142857,0.90678,0.9375,0.44
3606,chr1,3514899,3514989,0.285714,0.108108,0.0185185,0.958506,1.0,0.666667
3607,chr1,3514990,3515093,0.363636,0.234375,0.34375,0.948113,0.962963,0.444444
3608,chr1,3515536,3515579,0.774194,0.742857,0.857143,0.922222,0.864865,0.0
3609,chr1,3516249,3516308,0.904412,0.912698,0.934211,0.982143,0.818182,0.5
3610,chr1,3516648,3516703,0.878049,0.833333,0.956522,0.932773,0.958333,0.0
3611,chr1,3517663,3517759,1.0,0.75,0.6875,0.9375,0.96875,0.375
3612,chr1,3518096,3518210,1.0,1.0,1.0,0.825397,1.0,0.030303
3613,chr1,3518705,3518759,0.0909091,0.707317,0.459459,0.00505051,0.0333333,0.0
3614,chr1,3518965,3519069,0.964286,1.0,0.772727,0.914894,0.910714,0.62963
3615,chr1,3519083,3519208,0.735294,0.85567,0.860759,0.942708,0.96875,0.34375
3616,chr1,3519618,3519649,0.657895,0.857143,0.761905,0.975962,0.979167,0.809524
3617,chr1,3520267,3520345,0.77095,0.894118,0.849558,0.835165,0.853333,0.6
3618,chr1,3522451,3522539,0.907407,0.813333,0.974359,0.930736,0.935897,0.166667
3619,chr1,3527671,3527705,0.0,0.0217391,0.0,0.0263158,0.0,0.111111
3620,chr1,3527706,3527841,0.0,0.0,0.0,0.0186335,0.0140845,0.016129
3621,chr1,3527889,3527982,0.0,0.00343643,0.00220264,0.0257584,0.0272953,0.0837209
3622,chr1,3527983,3528028,0.0,0.0,0.0166667,0.0231481,0.0196078,0.0555556
3623,chr1,3528029,3528054,0.0,0.0,0.0,0.0,0.05,0.0
3624,chr1,3528077,3528108,0.0,0.0,0.04,0.0131579,0.0333333,0.0
3625,chr1,3528224,3528264,0.0,0.0,0.0,0.0294118,0.0,0.0434783
3626,chr1,3528265,3528306,0.0,0.0,0.0,0.0,0.0,0.0
3627,chr1,3528445,3528490,0.010989,0.0,0.0,0.0161616,0.00884956,0.0294118
3628,chr1,3532130,3532229,0.62963,0.65625,0.722222,0.236111,0.426667,0.0277778
3629,chr1,3532993,3533027,1.0,0.5,1.0,0.9375,1.0,0.0
3630,chr1,3533391,3533498,1.0,0.0,0.333333,0.896552,1.0,0.0
3631,chr1,3533659,3533718,0.928571,1.0,1.0,0.755319,1.0,0.0
3632,chr1,3534299,3534421,1.0,0.96875,0.956522,0.845238,0.979167,0.0
3633,chr1,3534469,3534545,1.0,0.911765,0.913043,0.84058,0.958333,0.0
3634,chr1,3534546,3534683,1.0,1.0,1.0,1.0,1.0,0.0
3635,chr1,3535824,3535901,0.0,0.0,0.0,0.00480769,0.05,0.0555556
3636,chr1,3539866,3539939,0.951613,0.888889,0.785714,0.03125,0.736842,0.0
3637,chr1,3540842,3540900,0.0,0.0,0.0113636,0.00581395,0.03125,0.0
3638,chr1,3540901,3540964,0.0,0.0,0.0,0.0286885,0.0641026,0.0416667
3639,chr1,3540995,3541060,0.0,0.0,0.0,0.0158103,0.0568182,0.0147059
3640,chr1,3541079,3541142,0.0,0.0,0.0,0.0107143,0.0,0.0491803
3641,chr1,3541512,3541552,0.0,0.0,0.010989,0.0161551,0.0285714,0.0
3642,chr1,3541565,3541668,0.0,0.0,0.0,0.0215054,0.0204082,0.0
3643,chr1,3541669,3541698,0.0,0.0,0.0,0.0128866,0.0238095,0.0357143
3644,chr1,3541699,3541727,0.0,0.00925926,0.0,0.015873,0.0388889,0.0194175
3645,chr1,3541743,3541834,0.0,0.0,0.0131579,0.00451807,0.0405405,0.037037
3646,chr1,3541857,3541915,0.0,0.0,0.0,0.00817439,0.037037,0.0
3647,chr1,3541916,3541989,0.0,0.0,0.0,0.0162037,0.0333333,0.0
3648,chr1,3541990,3542085,0.0,0.0,0.0,0.0174419,0.0,0.025
3649,chr1,3542086,3542153,0.00865801,0.0,0.0238095,0.131707,0.021097,0.068323
3650,chr1,3547206,3547231,0.818182,1.0,0.958333,1.0,0.8,1.0
3651,chr1,3549296,3549428,1.0,1.0,1.0,1.0,0.833333,0.875
3652,chr1,3549429,3549586,0.666667,1.0,1.0,1.0,0.942029,0.933333
3653,chr1,3549624,3549694,0.979167,0.936937,0.981481,0.956113,0.962264,0.974359
3654,chr1,3549695,3549731,0.962963,0.97619,1.0,0.957143,0.973684,0.931818
3655,chr1,3550000,3550092,0.910256,1.0,0.95,0.929245,0.967033,0.944444
3656,chr1,3550111,3550196,0.951613,1.0,1.0,0.87013,0.955882,0.96875
3657,chr1,3554155,3554253,1.0,1.0,1.0,0.8125,1.0,1.0
3658,chr1,3560902,3560952,0.970588,1.0,0.90625,0.977528,0.977273,1.0
3659,chr1,3561088,3561184,0.95,0.96875,0.875,0.944444,1.0,0.857143
3660,chr1,3563266,3563291,0.883721,0.968254,0.957447,0.936842,0.925,0.970588
3661,chr1,3566177,3566266,0.125,0.0,0.06,0.0320856,0.0,0.0
3662,chr1,3566267,3566344,0.0,0.0869565,0.0,0.025641,0.0357143,0.0
3663,chr1,3566374,3566426,0.0,0.0,0.0,0.0118519,0.020979,0.03125
3664,chr1,3566440,3566509,0.0,0.0,0.0,0.0136364,0.055794,0.0555556
3665,chr1,3567346,3567463,0.0985915,0.0,0.0,0.202899,0.765625,0.125
3666,chr1,3567471,3567546,0.104167,0.06,0.0833333,0.440476,0.81982,0.0
3667,chr1,3567547,3567621,0.025,0.0357143,0.025,0.133523,0.792208,0.0454545
3668,chr1,3567646,3567692,0.0153846,0.184,0.0333333,0.540816,0.6875,0.716667
3669,chr1,3567693,3567728,0.106383,0.216667,0.0933333,0.826772,0.907143,0.4
3670,chr1,3567738,3567851,0.139535,0.0,0.0,0.653846,0.811321,0.0
3671,chr1,3567852,3567910,0.265432,0.260684,0.185185,0.949761,0.856589,0.852941
3672,chr1,3568300,3568330,0.018018,0.0280374,0.0,0.0282051,0.704082,0.0227273
3673,chr1,3568331,3568382,0.00793651,0.0,0.0,0.0298851,0.733333,0.102564
3674,chr1,3568383,3568433,0.0151515,0.125,0.119048,0.188889,0.676471,0.194444
3675,chr1,3568434,3568565,0.0,0.0833333,0.0833333,0.0625,0.470588,0.04
3676,chr1,3568566,3568647,0.00833333,0.056,0.0,0.0324675,0.215569,0.225
3677,chr1,3568648,3568691,0.0,0.0,0.0,0.0198675,0.0810811,0.1
3678,chr1,3568692,3568727,0.0,0.0,0.0,0.00961538,0.0,0.0
3679,chr1,3568728,3568789,0.0,0.0,0.0,0.00848256,0.0446429,0.00740741
3680,chr1,3568790,3568823,0.0108696,0.00581395,0.00675676,0.017341,0.0310881,0.0298507
3681,chr1,3568824,3568885,0.0,0.0,0.0,0.0182724,0.0185185,0.0248447
3682,chr1,3568886,3568928,0.0,0.00338983,0.0,0.0163265,0.04,0.032
3683,chr1,3568929,3568985,0.0,0.00483092,0.0,0.0266854,0.0242718,0.0962963
3684,chr1,3568986,3569069,0.00568182,0.0,0.0,0.0306346,0.00909091,0.0909091
3685,chr1,3569070,3569107,0.00952381,0.0181818,0.0,0.0176125,0.0210526,0.0210526
3686,chr1,3569108,3569145,0.0,0.0,0.0,0.0190476,0.0119048,0.0952381
3687,chr1,3569186,3569221,0.0384615,0.0,0.0,0.00722892,0.0283019,0.047619
3688,chr1,3569452,3569490,0.00438596,0.0,0.0,0.0568475,0.0507246,0.0793651
3689,chr1,3569527,3569557,0.0,0.0,0.0,0.0723684,0.0714286,0.0714286
3690,chr1,3569831,3569871,0.319444,0.226667,0.320513,0.469751,0.82,0.025
3691,chr1,3571807,3571924,1.0,1.0,1.0,0.7,1.0,0.0
3692,chr1,3574179,3574287,0.727273,0.73913,0.59375,0.794118,0.879121,0.0571429
3693,chr1,3585711,3585808,0.403226,0.439394,0.649123,0.0690691,0.905172,0.0909091
3694,chr1,3586115,3586198,0.8125,1.0,1.0,0.941176,0.94,0.7
3695,chr1,3588114,3588159,0.877778,0.972973,0.931034,0.835443,0.97,0.0714286
3696,chr1,3589665,3589830,0.964286,1.0,1.0,0.511628,0.803571,0.157143
3697,chr1,3589831,3589903,0.939394,0.769231,0.785714,0.83038,0.728814,0.145833
3698,chr1,3590366,3590472,0.923077,0.863636,1.0,0.972973,1.0,0.482759
3699,chr1,3592031,3592125,1.0,0.777778,0.941176,0.894737,0.846154,0.0
3700,chr1,3595012,3595134,0.0,0.211538,0.25,0.583333,0.942308,0.0
3701,chr1,3595135,3595176,0.0,0.0,0.0,0.173077,0.962963,0.125
3702,chr1,3595177,3595224,0.0909091,0.0952381,0.138889,0.669291,1.0,0.103448
3703,chr1,3595564,3595668,0.857143,0.909091,0.9,1.0,1.0,0.8
3704,chr1,3598131,3598267,1.0,1.0,1.0,0.5,0.888889,0.5
3705,chr1,3598268,3598329,1.0,0.957627,1.0,0.9375,0.940476,0.947368
3706,chr1,3598355,3598448,1.0,1.0,1.0,0.980392,1.0,0.714286
3707,chr1,3601447,3601507,0.925926,0.714286,1.0,0.813953,0.722222,0.0769231
3708,chr1,3602384,3602512,0.944444,0.875,0.933333,0.794118,0.96875,0.222222
3709,chr1,3602513,3602543,0.982143,1.0,0.92,0.931373,0.928571,0.892857
3710,chr1,3605979,3606060,0.545455,0.533333,0.916667,0.45,0.954545,0.0625
3711,chr1,3606061,3606153,1.0,0.307692,0.8125,0.915493,0.911111,0.705882
3712,chr1,3606154,3606187,0.588235,0.52381,0.666667,0.95614,0.931034,1.0
3713,chr1,3606974,3607096,1.0,1.0,0.785714,1.0,1.0,1.0
3714,chr1,3607107,3607158,0.914474,0.890625,0.933333,0.973615,0.95082,0.892473
3715,chr1,3607367,3607458,0.966667,0.906977,0.975,0.979032,0.949324,0.916667
3716,chr1,3609398,3609489,1.0,0.857143,1.0,0.6,0.962963,0.266667
3717,chr1,3612336,3612429,0.133333,0.0,0.0,0.0,0.181818,0.0
3718,chr1,3613827,3613854,1.0,1.0,1.0,0.882353,1.0,1.0
3719,chr1,3615128,3615203,0.96,0.858696,0.84375,0.934498,0.954082,0.791667
3720,chr1,3615204,3615307,0.860759,1.0,0.806452,0.944444,0.967742,0.757576
3721,chr1,3615524,3615589,0.903226,0.822222,0.938776,0.889571,0.985294,0.769231
3722,chr1,3616229,3616277,1.0,1.0,1.0,0.625,0.714286,1.0
3723,chr1,3618161,3618298,0.75,1.0,1.0,1.0,0.95,0.428571
3724,chr1,3619341,3619418,1.0,0.83871,0.724138,0.891892,1.0,1.0
3725,chr1,3620405,3620459,0.428571,0.6,0.52381,1.0,1.0,0.666667
3726,chr1,3620460,3620557,0.4,0.6,0.0,0.875,0.966667,0.692308
3727,chr1,3621090,3621177,0.852941,0.958333,0.925,0.883721,0.95625,0.46
3728,chr1,3621178,3621307,0.5,0.916667,0.375,0.831169,0.779412,0.592593
3729,chr1,3621308,3621447,0.866667,0.882353,1.0,0.878788,0.911111,0.933333
3730,chr1,3622280,3622395,0.9375,0.571429,0.8125,0.487179,0.724138,0.6
3731,chr1,3622396,3622534,1.0,1.0,1.0,1.0,1.0,0.333333
3732,chr1,3623319,3623425,0.9,0.25,0.5,0.821429,0.884058,0.660714
3733,chr1,3623769,3623900,0.75,0.809524,0.833333,0.881356,0.962963,0.74359
3734,chr1,3623901,3623985,0.85,0.92,1.0,0.818182,0.916667,0.272727
3735,chr1,3624258,3624291,0.533333,0.478261,0.6,0.950495,0.987013,0.777778
3736,chr1,3624482,3624522,0.866667,0.649123,0.727273,0.921875,0.9375,0.84375
3737,chr1,3625312,3625408,0.5,0.555556,0.8,0.916667,1.0,0.888889
3738,chr1,3625409,3625453,0.311111,0.252525,0.272727,0.643478,0.75,0.0714286
3739,chr1,3625681,3625778,0.444444,0.64,0.25,0.863415,0.963504,0.685185
3740,chr1,3626985,3627060,0.984615,0.964912,0.971831,0.915789,0.966102,0.777778
3741,chr1,3627061,3627090,0.96,1.0,1.0,0.910569,1.0,0.952381
3742,chr1,3629393,3629455,0.935484,0.904762,0.896552,0.844444,0.972222,0.727273
3743,chr1,3630099,3630188,0.789474,0.894737,0.5,0.964286,1.0,0.7
3744,chr1,3630189,3630307,0.75,0.909091,1.0,0.882353,0.903226,0.545455
3745,chr1,3631176,3631263,0.964286,0.817204,1.0,0.623853,0.731707,0.75
3746,chr1,3631264,3631343,1.0,0.928571,0.846154,0.925926,0.964286,0.95
3747,chr1,3631496,3631575,0.951456,0.949153,0.935714,0.938525,0.980952,0.942857
3748,chr1,3633757,3633860,1.0,0.767857,0.6875,0.313131,0.191489,0.888889
3749,chr1,3633861,3633920,0.285714,0.318182,0.642857,0.140496,0.117647,0.85
3750,chr1,3634718,3634753,0.0708661,0.0217391,0.133333,0.94006,0.951965,0.916667
3751,chr1,3634966,3635099,1.0,0.8,0.777778,0.926471,0.901961,1.0
3752,chr1,3638681,3638820,0.674419,0.944444,0.944444,0.884615,0.989583,0.851351
3753,chr1,3639832,3639911,0.75,0.95122,0.916667,0.28125,0.965517,0.0833333
3754,chr1,3639912,3639993,0.827586,0.876543,0.6875,0.269231,0.966667,0.0
3755,chr1,3643748,3643796,0.624113,0.66,0.695652,0.596257,0.818182,0.421053
3756,chr1,3643797,3643840,0.612903,0.641509,0.641509,0.594203,0.766355,0.490196
3757,chr1,3643841,3643972,0.5,0.363636,0.166667,0.263158,0.826087,0.142857
3758,chr1,3643993,3644059,0.142857,0.263158,0.22807,0.189873,0.780822,0.0
3759,chr1,3644060,3644099,0.195122,0.0740741,0.0,0.0322581,0.242424,0.0
3760,chr1,3644100,3644210,0.444444,0.277778,0.333333,0.0555556,0.717949,0.0
3761,chr1,3644211,3644276,0.86,0.734375,0.917647,0.38806,0.884058,0.5
3762,chr1,3644277,3644343,0.675439,0.715278,0.807229,0.144509,0.839623,0.190476
3763,chr1,3644575,3644629,0.818182,0.681818,0.966667,0.751445,0.970588,0.304348
3764,chr1,3644630,3644732,0.625,0.833333,0.939394,0.24359,0.847619,0.298246
3765,chr1,3644733,3644807,0.928,0.895652,0.915966,0.571429,0.96,0.125
3766,chr1,3648129,3648175,0.974359,0.90566,0.852941,0.967213,1.0,0.96875
3767,chr1,3648176,3648330,0.6,0.777778,0.8,0.448276,0.930556,0.05
3768,chr1,3649771,3649924,0.5,1.0,1.0,0.840909,0.933333,0.9375
3769,chr1,3650838,3650927,0.904762,0.866667,0.964912,0.758755,0.955556,0.962963
3770,chr1,3651343,3651468,1.0,0.7,1.0,0.920455,0.970874,0.96875
3771,chr1,3652854,3652973,0.75,0.642857,0.775,0.928571,1.0,1.0
3772,chr1,3654993,3655028,0.920833,0.929487,0.95122,0.945455,0.972678,0.958333
3773,chr1,3655722,3655816,0.902778,0.986111,0.916667,0.96063,0.980392,0.939394
3774,chr1,3656285,3656352,1.0,0.970588,1.0,0.972727,0.972222,1.0
3775,chr1,3656497,3656532,1.0,1.0,1.0,1.0,0.954545,1.0
3776,chr1,3656533,3656568,0.5,0.5,0.484848,0.454545,0.5,0.5
3777,chr1,3657167,3657293,0.4,1.0,1.0,1.0,1.0,0.833333
3778,chr1,3658722,3658794,0.96875,0.972222,0.928571,0.902439,0.95,1.0
3779,chr1,3659656,3659741,0.923077,0.963636,0.96875,0.901408,0.852459,1.0
3780,chr1,3659742,3659904,0.666667,1.0,1.0,0.833333,0.875,1.0
3781,chr1,3660751,3660881,0.571429,1.0,1.0,0.875,0.9375,1.0
3782,chr1,3661601,3661719,1.0,0.777778,1.0,0.97561,0.941176,0.761905
3783,chr1,3661720,3661861,1.0,1.0,1.0,0.857143,1.0,0.928571
3784,chr1,3662330,3662382,0.970588,1.0,1.0,0.941176,0.964286,1.0
