,chr,start,end,healthy_depth,healthy_meth,nbl_depth,nbl_meth
3439,19,3409559,3409648,224.0,191.0,792.0,667.0
3456,19,3435273,3435308,240.0,9.0,685.0,17.0
3461,19,3449113,3449199,297.0,280.0,839.0,812.0
3490,19,3480500,3480567,277.0,142.0,1244.0,489.0
3498,19,3482743,3482782,401.0,388.0,1067.0,497.0
3505,19,3483331,3483395,602.0,563.0,657.0,167.0
3509,19,3491546,3491646,190.0,183.0,289.0,269.0
3512,19,3492340,3492392,615.0,600.0,310.0,300.0
3523,19,3506350,3506376,516.0,2.0,1054.0,20.0
3524,19,3506401,3506482,339.0,0.0,1550.0,23.0
3526,19,3506545,3506640,225.0,0.0,1205.0,11.0
3546,19,3531943,3532021,314.0,302.0,1421.0,1376.0
3556,19,3543841,3543911,355.0,323.0,902.0,848.0
3566,19,3557048,3557091,494.0,1.0,1629.0,29.0
3578,19,3572896,3572973,216.0,3.0,492.0,4.0
3581,19,3573201,3573252,495.0,0.0,1498.0,33.0
3583,19,3573331,3573386,602.0,1.0,525.0,10.0
3586,19,3574451,3574510,1117.0,1073.0,2370.0,2271.0
3594,19,3577865,3577942,630.0,610.0,1681.0,1630.0
3595,19,3577943,3578025,246.0,245.0,1387.0,1338.0
3604,19,3585406,3585456,480.0,4.0,1614.0,44.0
3608,19,3585623,3585677,729.0,2.0,2670.0,118.0
3615,19,3594934,3595001,435.0,421.0,761.0,499.0
3634,19,3612375,3612434,879.0,850.0,1606.0,1566.0
3638,19,3613108,3613172,576.0,544.0,1646.0,1570.0
3647,19,3623945,3624022,600.0,564.0,1329.0,1272.0
3653,19,3626603,3626641,618.0,0.0,2776.0,74.0
3654,19,3626642,3626716,710.0,1.0,1759.0,38.0
3655,19,3631118,3631180,458.0,443.0,430.0,374.0
3662,19,3633408,3633458,544.0,523.0,519.0,504.0
3665,19,3636601,3636665,498.0,469.0,2371.0,2211.0
3667,19,3637313,3637370,453.0,433.0,1508.0,1445.0
3687,19,3659912,3660025,235.0,190.0,570.0,549.0
3699,19,3669797,3669892,300.0,280.0,754.0,730.0
3728,19,3697053,3697137,436.0,414.0,907.0,840.0
3731,19,3697400,3697479,335.0,312.0,1423.0,1360.0
3740,19,3700183,3700219,833.0,0.0,1457.0,33.0
3741,19,3700220,3700275,738.0,5.0,2058.0,43.0
3767,19,3751421,3751477,707.0,680.0,1527.0,1467.0
3798,19,3785926,3786034,642.0,0.0,1889.0,774.0
3800,19,3786370,3786409,666.0,4.0,823.0,149.0
3826,19,3811154,3811193,204.0,36.0,999.0,896.0
3831,19,3820130,3820206,294.0,243.0,453.0,352.0
3833,19,3821331,3821430,488.0,459.0,1212.0,1147.0
3858,19,3868872,3868908,364.0,8.0,1479.0,509.0
3873,19,3907690,3907765,388.0,348.0,1422.0,1342.0
3906,19,3959010,3959064,396.0,361.0,1949.0,1851.0
3929,19,3985254,3985346,600.0,3.0,2174.0,21.0
3942,19,4007636,4007672,282.0,1.0,546.0,15.0
3943,19,4007673,4007732,440.0,2.0,1243.0,23.0
3973,19,4034166,4034201,870.0,801.0,2518.0,2431.0
3974,19,4034202,4034277,186.0,176.0,751.0,715.0
3980,19,4038167,4038220,361.0,350.0,1755.0,1707.0
3981,19,4038221,4038280,717.0,654.0,3520.0,3389.0
3997,19,4047841,4047915,413.0,356.0,1377.0,1310.0
4005,19,4054133,4054244,688.0,657.0,663.0,648.0
4006,19,4054245,4054348,352.0,327.0,607.0,590.0
4007,19,4054361,4054438,265.0,256.0,791.0,779.0
4010,19,4054810,4054844,707.0,684.0,3239.0,3158.0
4015,19,4059859,4059941,216.0,173.0,676.0,652.0
4028,19,4064383,4064444,495.0,12.0,1001.0,29.0
4037,19,4065359,4065382,450.0,0.0,1430.0,29.0
4038,19,4065383,4065435,612.0,0.0,2408.0,70.0
4039,19,4065463,4065513,469.0,2.0,858.0,16.0
4040,19,4065514,4065556,240.0,0.0,695.0,14.0
4041,19,4065672,4065698,545.0,3.0,2525.0,39.0
4044,19,4066476,4066524,526.0,0.0,2008.0,41.0
4046,19,4066581,4066652,386.0,1.0,936.0,14.0
4052,19,4067701,4067730,275.0,1.0,970.0,15.0
4066,19,4094856,4094909,463.0,449.0,565.0,552.0
4085,19,4123931,4123957,1095.0,423.0,3930.0,1578.0
4116,19,4198030,4198068,959.0,22.0,1764.0,78.0
4120,19,4198402,4198482,154.0,6.0,791.0,40.0
4129,19,4217621,4217698,583.0,559.0,952.0,886.0
4130,19,4217699,4217782,350.0,342.0,774.0,669.0
4157,19,4279428,4279505,308.0,0.0,654.0,28.0
4158,19,4279506,4279591,216.0,5.0,840.0,28.0
4160,19,4280128,4280223,414.0,28.0,704.0,15.0
4169,19,4304623,4304665,616.0,4.0,350.0,6.0
4170,19,4304666,4304716,502.0,5.0,850.0,15.0
4173,19,4311955,4312023,369.0,348.0,1192.0,1165.0
4183,19,4343723,4343749,405.0,0.0,1280.0,10.0
4185,19,4343895,4343966,449.0,0.0,1210.0,26.0
4192,19,4348467,4348550,310.0,302.0,336.0,325.0
4201,19,4374537,4374600,275.0,160.0,1588.0,1420.0
4209,19,4400418,4400500,238.0,0.0,1506.0,28.0
4210,19,4400501,4400564,209.0,0.0,330.0,3.0
4211,19,4400609,4400638,335.0,1.0,1545.0,22.0
4212,19,4402548,4402586,370.0,0.0,661.0,12.0
4214,19,4402789,4402898,285.0,2.0,645.0,16.0
4269,19,4507175,4507260,295.0,276.0,488.0,430.0
4300,19,4543541,4543608,249.0,161.0,500.0,343.0
4303,19,4543716,4543762,654.0,319.0,477.0,362.0
4304,19,4543895,4543941,449.0,268.0,972.0,753.0
4308,19,4544293,4544384,461.0,354.0,962.0,900.0
4309,19,4544385,4544436,390.0,349.0,1666.0,1413.0
4310,19,4544437,4544546,182.0,156.0,237.0,197.0
4320,19,4566605,4566667,539.0,518.0,1540.0,506.0
4323,19,4580523,4580578,525.0,2.0,1120.0,34.0
4330,19,4581671,4581697,810.0,1.0,3345.0,66.0
4331,19,4581862,4581895,552.0,14.0,1818.0,64.0
4333,19,4584266,4584314,539.0,10.0,736.0,38.0
4334,19,4584315,4584380,416.0,1.0,911.0,22.0
4336,19,4584486,4584572,399.0,9.0,844.0,35.0
4339,19,4584747,4584876,194.0,0.0,424.0,16.0
4340,19,4584890,4584994,389.0,4.0,811.0,14.0
4350,19,4607095,4607161,170.0,5.0,575.0,8.0
4358,19,4636257,4636366,189.0,0.0,552.0,8.0
4360,19,4636433,4636466,464.0,1.0,1338.0,33.0
4365,19,4639545,4639576,320.0,0.0,870.0,19.0
4366,19,4639577,4639656,378.0,2.0,1474.0,23.0
4367,19,4652158,4652217,397.0,379.0,1248.0,1205.0
4376,19,4670214,4670262,845.0,0.0,1675.0,32.0
4378,19,4670415,4670449,405.0,1.0,1140.0,21.0
4407,19,4713613,4713728,264.0,249.0,677.0,631.0
4410,19,4714259,4714305,1068.0,1040.0,2537.0,2481.0
4416,19,4723570,4723624,413.0,1.0,1030.0,26.0
4417,19,4723653,4723685,318.0,1.0,1051.0,22.0
4418,19,4723724,4723760,680.0,1.0,1265.0,16.0
4419,19,4723775,4723826,546.0,1.0,517.0,6.0
4421,19,4724668,4724719,290.0,1.0,275.0,4.0
4430,19,4769653,4769705,264.0,0.0,280.0,15.0
4434,19,4792076,4792144,150.0,0.0,250.0,6.0
4435,19,4792398,4792444,595.0,16.0,2120.0,44.0
4454,19,4851907,4851975,525.0,443.0,1081.0,97.0
4467,19,4909453,4909558,297.0,0.0,545.0,21.0
4468,19,4909559,4909586,880.0,4.0,2910.0,90.0
4470,19,4909622,4909660,423.0,5.0,1293.0,42.0
4476,19,4910060,4910138,192.0,0.0,425.0,7.0
4477,19,4910139,4910240,377.0,0.0,584.0,17.0
4498,19,4954612,4954692,246.0,210.0,1552.0,1319.0
4501,19,4956786,4956848,710.0,680.0,739.0,708.0
4509,19,4969056,4969154,208.0,0.0,451.0,7.0
4510,19,4969155,4969214,279.0,0.0,1386.0,25.0
4511,19,4969220,4969263,272.0,0.0,1937.0,35.0
4512,19,4969264,4969334,300.0,1.0,1249.0,21.0
4513,19,4969335,4969375,504.0,0.0,2089.0,31.0
4557,19,5047452,5047516,647.0,624.0,357.0,332.0
4559,19,5047744,5047823,420.0,399.0,1687.0,1598.0
4588,19,5077388,5077478,382.0,365.0,841.0,807.0
4603,19,5110541,5110641,258.0,247.0,1034.0,991.0
4627,19,5137323,5137397,437.0,425.0,908.0,875.0
4654,19,5212449,5212533,230.0,202.0,166.0,140.0
4659,19,5222668,5222719,270.0,250.0,540.0,527.0
4661,19,5222756,5222835,486.0,462.0,2089.0,2030.0
4663,19,5222886,5222972,602.0,587.0,686.0,672.0
4665,19,5223031,5223079,1016.0,863.0,3544.0,3085.0
4672,19,5231478,5231543,652.0,632.0,1193.0,1162.0
4673,19,5237420,5237486,546.0,531.0,1135.0,1111.0
4674,19,5238692,5238812,157.0,148.0,298.0,283.0
4676,19,5240232,5240338,326.0,314.0,836.0,812.0
4680,19,5244078,5244131,630.0,617.0,970.0,943.0
4682,19,5244175,5244203,715.0,678.0,920.0,900.0
4697,19,5293139,5293234,1883.0,10.0,6043.0,123.0
4719,19,5339084,5339128,714.0,32.0,1192.0,118.0
4723,19,5340102,5340162,380.0,4.0,1104.0,17.0
4726,19,5340273,5340324,648.0,1.0,1638.0,48.0
4727,19,5340339,5340453,198.0,0.0,242.0,9.0
4728,19,5340492,5340565,302.0,0.0,860.0,17.0
4730,19,5340702,5340784,234.0,9.0,243.0,1.0
4731,19,5340797,5340866,626.0,1.0,814.0,19.0
4732,19,5340867,5340908,373.0,0.0,367.0,7.0
4733,19,5340926,5340970,765.0,20.0,1574.0,23.0
4734,19,5340971,5341006,485.0,7.0,759.0,11.0
4740,19,5395425,5395495,509.0,268.0,991.0,889.0
4742,19,5413866,5413933,600.0,555.0,916.0,743.0
4775,19,5567582,5567631,465.0,66.0,1291.0,272.0
4776,19,5567970,5568044,420.0,5.0,1695.0,96.0
4793,19,5622420,5622457,510.0,0.0,1658.0,34.0
4795,19,5622667,5622707,559.0,4.0,2309.0,39.0
4797,19,5622930,5622972,355.0,0.0,660.0,20.0
4815,19,5681115,5681178,436.0,1.0,1366.0,16.0
4816,19,5681179,5681234,284.0,3.0,1018.0,16.0
4822,19,5687790,5687841,900.0,843.0,2064.0,2025.0
4824,19,5687885,5687960,1060.0,857.0,2434.0,2308.0
4829,19,5691966,5692031,240.0,226.0,1175.0,680.0
4830,19,5692032,5692078,698.0,622.0,1264.0,552.0
4833,19,5696662,5696742,538.0,518.0,1049.0,1015.0
4834,19,5698159,5698257,195.0,190.0,638.0,606.0
4846,19,5707635,5707751,175.0,166.0,312.0,305.0
4850,19,5711887,5711970,390.0,349.0,1493.0,1439.0
4854,19,5719834,5719860,594.0,0.0,1146.0,13.0
4856,19,5720148,5720211,310.0,0.0,250.0,7.0
4857,19,5720516,5720571,210.0,0.0,862.0,17.0
4872,19,5783718,5783800,364.0,326.0,663.0,620.0
4888,19,5799467,5799530,190.0,56.0,720.0,33.0
4893,19,5804149,5804198,434.0,0.0,790.0,29.0
4897,19,5805142,5805214,770.0,12.0,2131.0,50.0
4900,19,5805384,5805447,790.0,34.0,1436.0,171.0
4901,19,5805881,5805966,353.0,0.0,348.0,24.0
4905,19,5827784,5827857,310.0,9.0,1370.0,55.0
4906,19,5828201,5828242,360.0,0.0,497.0,8.0
4907,19,5828243,5828278,408.0,1.0,539.0,21.0
4942,19,5932396,5932505,377.0,371.0,1041.0,1015.0
4948,19,5977659,5977703,568.0,3.0,1457.0,21.0
4950,19,5978463,5978534,402.0,1.0,756.0,11.0
4951,19,5978535,5978610,416.0,1.0,1362.0,30.0
4956,19,5996418,5996455,580.0,563.0,2085.0,1834.0
4966,19,6007830,6007897,494.0,479.0,1263.0,1100.0
4980,19,6110287,6110328,574.0,1.0,1578.0,25.0
4983,19,6110547,6110608,200.0,0.0,330.0,1.0
4994,19,6213321,6213387,450.0,429.0,1440.0,1386.0
5035,19,6261331,6261422,290.0,257.0,814.0,791.0
5037,19,6265914,6266012,315.0,303.0,613.0,599.0
5051,19,6279746,6279817,422.0,0.0,1359.0,35.0
5052,19,6279926,6279958,312.0,0.0,840.0,16.0
5064,19,6361745,6361793,260.0,0.0,1332.0,23.0
5067,19,6361849,6361949,337.0,1.0,866.0,15.0
5086,19,6393041,6393082,650.0,1.0,1992.0,43.0
5098,19,6414928,6414998,246.0,234.0,823.0,801.0
5111,19,6424679,6424725,526.0,1.0,1445.0,35.0
5127,19,6466600,6466663,443.0,414.0,534.0,37.0
5133,19,6478347,6478413,350.0,329.0,273.0,161.0
5135,19,6495557,6495664,515.0,506.0,1068.0,912.0
5136,19,6495705,6495780,327.0,314.0,1062.0,862.0
5145,19,6502335,6502374,444.0,0.0,1056.0,48.0
5154,19,6531233,6531292,590.0,2.0,1450.0,50.0
5160,19,6552128,6552197,225.0,0.0,722.0,36.0
5172,19,6661072,6661174,208.0,75.0,596.0,68.0
5197,19,6740103,6740156,377.0,2.0,1249.0,28.0
5203,19,6744857,6744958,251.0,240.0,1006.0,675.0
5212,19,6754300,6754413,273.0,262.0,605.0,515.0
5262,19,7198201,7198280,290.0,0.0,370.0,9.0
5270,19,7267348,7267446,479.0,453.0,583.0,574.0
5272,19,7267586,7267678,365.0,356.0,663.0,646.0
5278,19,7293446,7293480,629.0,7.0,1058.0,213.0
5279,19,7294072,7294144,551.0,1.0,1289.0,26.0
5281,19,7294205,7294260,760.0,4.0,2796.0,44.0
5283,19,7294543,7294572,337.0,0.0,1565.0,31.0
5293,19,7459945,7460018,218.0,0.0,462.0,11.0
5300,19,7504978,7505035,468.0,392.0,496.0,487.0
5311,19,7533785,7533827,640.0,616.0,1679.0,1589.0
5321,19,7542212,7542310,336.0,315.0,1419.0,1060.0
5336,19,7566071,7566120,439.0,2.0,1413.0,200.0
5340,19,7580901,7580984,253.0,0.0,390.0,11.0
5341,19,7581002,7581040,650.0,0.0,1178.0,20.0
5344,19,7581225,7581262,762.0,1.0,1284.0,27.0
5345,19,7581263,7581325,480.0,0.0,939.0,17.0
5347,19,7584289,7584360,372.0,365.0,1634.0,1568.0
5349,19,7584841,7584924,419.0,406.0,1591.0,1561.0
5366,19,7598414,7598482,295.0,257.0,994.0,928.0
5367,19,7598483,7598549,580.0,166.0,1792.0,454.0
5368,19,7599072,7599109,425.0,0.0,1738.0,48.0
5375,19,7600115,7600178,364.0,2.0,789.0,15.0
5377,19,7600526,7600596,204.0,0.0,380.0,8.0
5382,19,7615895,7615981,506.0,440.0,1792.0,1495.0
5402,19,7660710,7660809,737.0,3.0,2602.0,65.0
5403,19,7660810,7660863,701.0,5.0,1454.0,27.0
5405,19,7660915,7661040,244.0,0.0,189.0,10.0
5407,19,7661236,7661292,712.0,0.0,1408.0,52.0
5419,19,7677581,7677659,378.0,345.0,1150.0,1013.0
5427,19,7682701,7682763,288.0,152.0,1847.0,1785.0
5433,19,7685161,7685246,455.0,386.0,963.0,788.0
5436,19,7685473,7685563,303.0,294.0,1473.0,1434.0
5441,19,7688621,7688716,270.0,265.0,503.0,479.0
5447,19,7702106,7702177,201.0,2.0,410.0,63.0
5452,19,7706642,7706720,276.0,265.0,1123.0,411.0
5454,19,7707327,7707440,170.0,156.0,216.0,55.0
5456,19,7709564,7709604,540.0,531.0,1005.0,690.0
5460,19,7712063,7712142,401.0,373.0,1032.0,582.0
5470,19,7735205,7735282,396.0,2.0,1594.0,97.0
5476,19,7754194,7754248,455.0,133.0,1163.0,584.0
5503,19,7895176,7895208,410.0,3.0,1490.0,37.0
5504,19,7895222,7895283,1162.0,7.0,2895.0,67.0
5505,19,7895310,7895340,355.0,0.0,720.0,16.0
5523,19,7926924,7926983,364.0,29.0,926.0,115.0
5527,19,7928640,7928723,448.0,332.0,1356.0,1230.0
5532,19,7933979,7934078,468.0,4.0,1353.0,1322.0
5533,19,7934079,7934171,154.0,1.0,1032.0,1005.0
5537,19,7934580,7934652,240.0,4.0,1398.0,1369.0
5545,19,7938524,7938595,324.0,65.0,588.0,358.0
5547,19,7939041,7939078,665.0,2.0,2127.0,66.0
5548,19,7939123,7939179,525.0,3.0,1463.0,35.0
5550,19,7939304,7939335,529.0,1.0,2159.0,37.0
5551,19,7939373,7939441,630.0,6.0,671.0,10.0
5557,19,7953411,7953478,323.0,1.0,1065.0,194.0
5580,19,7977518,7977606,447.0,421.0,981.0,924.0
5585,19,7981230,7981313,600.0,13.0,1000.0,21.0
5586,19,7981314,7981402,540.0,0.0,1887.0,43.0
5588,19,7981586,7981666,242.0,1.0,1110.0,31.0
5589,19,7981667,7981708,790.0,4.0,3003.0,60.0
5590,19,7981709,7981767,330.0,2.0,535.0,13.0
5591,19,7981780,7981852,798.0,1.0,2659.0,204.0
5596,19,7982716,7982766,430.0,4.0,879.0,38.0
5611,19,7990075,7990120,600.0,4.0,1115.0,27.0
5613,19,7990397,7990465,130.0,0.0,755.0,10.0
5614,19,7990614,7990680,776.0,1.0,1362.0,34.0
5615,19,7990700,7990743,738.0,6.0,1110.0,24.0
5617,19,7990884,7990913,565.0,1.0,1195.0,17.0
5618,19,7991139,7991197,427.0,1.0,1149.0,18.0
5620,19,7991828,7991923,310.0,294.0,700.0,260.0
5644,19,8008884,8008959,165.0,0.0,269.0,9.0
5648,19,8027775,8027838,437.0,421.0,657.0,643.0
5657,19,8069978,8070026,532.0,2.0,1521.0,30.0
5659,19,8070547,8070611,572.0,2.0,768.0,10.0
5662,19,8070693,8070744,238.0,0.0,804.0,22.0
5663,19,8070745,8070840,506.0,2.0,1425.0,25.0
5665,19,8070901,8070955,395.0,0.0,1022.0,28.0
5675,19,8128405,8128475,515.0,490.0,749.0,638.0
5676,19,8130929,8131025,349.0,335.0,229.0,128.0
5694,19,8188700,8188758,445.0,390.0,1204.0,641.0
5695,19,8188759,8188819,414.0,382.0,1188.0,626.0
5698,19,8191096,8191203,270.0,256.0,259.0,87.0
5709,19,8212050,8212124,355.0,338.0,1195.0,528.0
5714,19,8213950,8214022,197.0,0.0,725.0,55.0
5716,19,8214062,8214117,570.0,9.0,732.0,176.0
5722,19,8214679,8214765,300.0,9.0,696.0,58.0
5736,19,8274305,8274343,431.0,0.0,846.0,32.0
5737,19,8274360,8274436,307.0,3.0,717.0,17.0
5740,19,8274513,8274583,348.0,1.0,1055.0,31.0
5741,19,8274584,8274669,583.0,1.0,1546.0,143.0
5742,19,8274683,8274757,371.0,3.0,913.0,85.0
5743,19,8274758,8274828,384.0,4.0,575.0,34.0
5761,19,8386138,8386193,320.0,2.0,965.0,17.0
5769,19,8398596,8398632,605.0,105.0,1639.0,317.0
5770,19,8398845,8398908,504.0,91.0,1403.0,153.0
5773,19,8399340,8399419,580.0,120.0,1302.0,386.0
5775,19,8399457,8399529,430.0,89.0,1748.0,336.0
5776,19,8399530,8399586,431.0,61.0,584.0,166.0
5777,19,8399751,8399808,383.0,27.0,1524.0,125.0
5778,19,8399908,8399987,270.0,12.0,740.0,35.0
5781,19,8400218,8400250,854.0,12.0,1637.0,25.0
5782,19,8400251,8400294,810.0,12.0,1469.0,44.0
5783,19,8400307,8400401,368.0,18.0,912.0,82.0
5784,19,8400402,8400475,170.0,3.0,291.0,52.0
5785,19,8400481,8400515,369.0,55.0,2925.0,1002.0
5791,19,8407717,8407811,301.0,4.0,1254.0,89.0
5805,19,8455231,8455284,371.0,0.0,616.0,15.0
5815,19,8468806,8468883,313.0,297.0,1419.0,1311.0
5816,19,8474796,8474863,274.0,267.0,1099.0,1028.0
5817,19,8478249,8478285,270.0,0.0,899.0,15.0
5819,19,8478384,8478460,378.0,1.0,924.0,17.0
5830,19,8509718,8509750,288.0,1.0,492.0,12.0
5832,19,8509983,8510088,210.0,1.0,769.0,17.0
5833,19,8510106,8510163,510.0,0.0,1611.0,36.0
5836,19,8510231,8510296,135.0,0.0,704.0,6.0
5839,19,8510438,8510511,503.0,0.0,1570.0,18.0
5840,19,8510512,8510655,107.0,0.0,416.0,7.0
5867,19,8576543,8576623,516.0,492.0,1650.0,1622.0
5872,19,8578847,8578912,290.0,0.0,630.0,16.0
5873,19,8578913,8578965,546.0,2.0,700.0,28.0
5889,19,8650112,8650171,713.0,650.0,2385.0,1701.0
5892,19,8656818,8656892,350.0,12.0,699.0,268.0
5894,19,8657637,8657691,546.0,8.0,688.0,32.0
5900,19,8675357,8675402,461.0,0.0,857.0,65.0
5901,19,8675505,8675540,966.0,0.0,3688.0,150.0
5913,19,8849341,8849399,614.0,566.0,801.0,459.0
5948,19,9271183,9271269,330.0,320.0,140.0,136.0
5958,19,9370210,9370247,689.0,551.0,2351.0,2183.0
5964,19,9420273,9420310,615.0,0.0,1890.0,44.0
5965,19,9420324,9420401,231.0,0.0,980.0,16.0
5967,19,9432045,9432131,310.0,302.0,1071.0,625.0
6021,19,9929174,9929203,645.0,2.0,2355.0,80.0
6023,19,9929258,9929331,270.0,0.0,482.0,18.0
6026,19,9929466,9929516,396.0,1.0,632.0,14.0
6030,19,9929883,9929943,205.0,0.0,373.0,10.0
6034,19,9937667,9937738,364.0,117.0,805.0,28.0
6037,19,9938338,9938410,345.0,0.0,830.0,12.0
6046,19,9967484,9967571,390.0,374.0,1063.0,896.0
6060,19,10023964,10024029,367.0,21.0,807.0,277.0
6062,19,10024080,10024127,847.0,24.0,2378.0,339.0
6063,19,10024385,10024435,400.0,1.0,1074.0,20.0
6064,19,10024436,10024510,465.0,1.0,1090.0,31.0
6068,19,10024791,10024868,738.0,2.0,1230.0,119.0
6071,19,10025351,10025419,573.0,3.0,1094.0,18.0
6072,19,10025420,10025455,414.0,1.0,1086.0,22.0
6078,19,10047135,10047170,360.0,1.0,609.0,21.0
6080,19,10047381,10047441,576.0,9.0,1198.0,64.0
6092,19,10138549,10138614,280.0,0.0,445.0,9.0
6101,19,10197747,10197822,376.0,6.0,1730.0,331.0
6106,19,10206773,10206867,512.0,12.0,1736.0,205.0
6107,19,10206879,10206968,480.0,0.0,1125.0,52.0
6113,19,10217133,10217179,945.0,1.0,1470.0,18.0
6126,19,10249198,10249277,235.0,229.0,313.0,302.0
6139,19,10305570,10305618,524.0,0.0,998.0,17.0
6140,19,10305619,10305683,439.0,1.0,695.0,14.0
6148,19,10341200,10341249,435.0,6.0,1059.0,24.0
6151,19,10341571,10341639,330.0,0.0,732.0,22.0
6152,19,10341912,10341971,273.0,0.0,690.0,15.0
6167,19,10381143,10381189,413.0,0.0,1267.0,99.0
6186,19,10400008,10400120,604.0,0.0,1380.0,48.0
6190,19,10401850,10401942,292.0,0.0,657.0,62.0
6193,19,10402253,10402321,623.0,0.0,1154.0,71.0
6203,19,10406975,10407078,268.0,55.0,848.0,115.0
6204,19,10407249,10407316,504.0,213.0,784.0,147.0
6224,19,10443993,10444049,416.0,0.0,785.0,16.0
6240,19,10476463,10476511,884.0,786.0,2216.0,1964.0
6253,19,10513909,10514017,215.0,1.0,358.0,6.0
6254,19,10515570,10515598,985.0,7.0,1375.0,46.0
6258,19,10527206,10527274,408.0,0.0,1146.0,21.0
6262,19,10530712,10530792,567.0,6.0,899.0,14.0
6265,19,10531166,10531222,987.0,13.0,3093.0,92.0
6272,19,10535235,10535271,612.0,5.0,1493.0,29.0
6276,19,10541392,10541433,530.0,3.0,1745.0,57.0
6281,19,10543010,10543118,204.0,6.0,384.0,76.0
6282,19,10543144,10543231,198.0,2.0,741.0,285.0
6301,19,10613125,10613179,482.0,0.0,2261.0,49.0
6302,19,10613180,10613304,301.0,0.0,778.0,16.0
6303,19,10613305,10613349,623.0,0.0,2072.0,43.0
6312,19,10624541,10624625,504.0,92.0,1769.0,278.0
6314,19,10624854,10624971,195.0,2.0,579.0,39.0
6316,19,10625664,10625765,170.0,30.0,360.0,137.0
6318,19,10628139,10628192,375.0,3.0,1019.0,36.0
6328,19,10654691,10654756,414.0,2.0,888.0,10.0
6329,19,10654830,10654891,495.0,0.0,1337.0,12.0
6343,19,10676541,10676604,286.0,0.0,312.0,3.0
6359,19,10713117,10713156,258.0,0.0,1832.0,43.0
6360,19,10713326,10713404,480.0,1.0,440.0,11.0
6371,19,10736289,10736373,335.0,204.0,1343.0,42.0
6383,19,10794405,10794463,345.0,327.0,1271.0,1247.0
6389,19,10812378,10812453,381.0,1.0,604.0,11.0
6395,19,10828815,10828901,364.0,0.0,1848.0,29.0
6413,19,10904474,10904542,438.0,422.0,1379.0,1344.0
6433,19,10982156,10982202,790.0,0.0,2291.0,49.0
6434,19,10982220,10982334,361.0,8.0,882.0,6.0
6435,19,10982335,10982368,630.0,2.0,2550.0,56.0
6436,19,10982369,10982406,475.0,1.0,1880.0,37.0
6437,19,10982407,10982436,728.0,8.0,4816.0,79.0
6438,19,10982437,10982476,390.0,7.0,1912.0,52.0
6439,19,10982569,10982613,253.0,0.0,1210.0,33.0
6471,19,11039532,11039571,672.0,2.0,1312.0,30.0
6472,19,11039572,11039656,352.0,0.0,633.0,13.0
6473,19,11039657,11039712,439.0,3.0,765.0,15.0
6474,19,11039713,11039760,190.0,0.0,994.0,14.0
6477,19,11071495,11071542,322.0,0.0,1520.0,45.0
6478,19,11071543,11071578,425.0,0.0,1318.0,28.0
6481,19,11071839,11071889,736.0,0.0,2070.0,26.0
6484,19,11072085,11072129,860.0,0.0,2539.0,35.0
6505,19,11144694,11144757,566.0,545.0,1438.0,1387.0
6506,19,11144758,11144846,446.0,406.0,878.0,827.0
6507,19,11152025,11152068,601.0,588.0,1570.0,1544.0
6512,19,11170789,11170822,691.0,678.0,1144.0,1120.0
6523,19,11201258,11201328,273.0,1.0,949.0,12.0
6556,19,11307738,11307811,377.0,0.0,856.0,11.0
6560,19,11312572,11312678,150.0,143.0,391.0,372.0
6561,19,11312679,11312742,465.0,442.0,1077.0,1033.0
6574,19,11372803,11372889,384.0,0.0,444.0,5.0
6593,19,11450306,11450352,437.0,16.0,1483.0,18.0
6597,19,11466078,11466129,281.0,0.0,712.0,11.0
6598,19,11466130,11466198,510.0,0.0,610.0,10.0
6624,19,11529958,11530003,417.0,21.0,980.0,47.0
6651,19,11590299,11590365,637.0,240.0,1891.0,50.0
6655,19,11590874,11590946,528.0,13.0,1522.0,23.0
6659,19,11591628,11591710,530.0,21.0,962.0,11.0
6660,19,11591711,11591782,518.0,113.0,1609.0,38.0
6661,19,11591835,11591911,648.0,42.0,660.0,15.0
6669,19,11594443,11594514,335.0,311.0,1108.0,1072.0
6676,19,11598239,11598331,210.0,204.0,889.0,847.0
6678,19,11598588,11598632,580.0,571.0,1735.0,1591.0
6694,19,11646965,11647041,409.0,2.0,829.0,10.0
6696,19,11650696,11650759,575.0,4.0,1548.0,45.0
6710,19,11689797,11689831,558.0,33.0,1524.0,1452.0
6712,19,11690251,11690318,804.0,768.0,1713.0,1625.0
6718,19,11708320,11708420,260.0,1.0,521.0,6.0
6729,19,11805395,11805433,912.0,2.0,3074.0,57.0
6730,19,11805442,11805507,479.0,5.0,708.0,10.0
6734,19,11849404,11849442,280.0,2.0,924.0,18.0
6739,19,11878105,11878170,456.0,1.0,1070.0,35.0
6745,19,11925362,11925407,564.0,6.0,803.0,14.0
6758,19,12036188,12036272,360.0,0.0,979.0,10.0
6759,19,12036273,12036323,376.0,2.0,1623.0,52.0
6765,19,12076104,12076203,348.0,0.0,793.0,14.0
6777,19,12163442,12163532,290.0,2.0,391.0,18.0
6782,19,12175505,12175564,266.0,0.0,240.0,8.0
6784,19,12175882,12175934,838.0,6.0,1800.0,98.0
6787,19,12203420,12203459,305.0,1.0,1385.0,729.0
6796,19,12267145,12267191,669.0,0.0,1765.0,44.0
6797,19,12267490,12267568,210.0,0.0,345.0,3.0
6803,19,12274207,12274245,870.0,0.0,1889.0,29.0
6809,19,12306144,12306182,445.0,1.0,1460.0,77.0
