,chr,start,end,nbl2-V,healthy2-V,nbl1-V,nbl0-V,healthy1-V,healthy0-V
25608,21,46293539,46293599,0.0222,0.0,0.04,0.025,0.04,0.0
25609,21,46294131,46294158,0.0426,0.0,0.0703,0.0209,0.0,0.0048
25610,21,46294472,46294515,0.0423,0.0,0.9226,0.4328,0.0087,0.0
25611,21,46309284,46309369,0.5984,0.9722,0.8708,0.8175,0.9697,0.9583
25612,21,46309370,46309493,0.2333,0.8841,0.8852,0.8115,1.0,1.0
25613,21,46309894,46309973,0.118,0.988,0.9752,0.8848,0.9635,0.95
25614,21,46317399,46317484,0.0154,0.9333,0.9,0.7686,0.9529,0.94
25615,21,46351628,46351694,0.1053,0.0077,0.0139,0.606,0.0267,0.0333
25616,21,46351695,46351741,0.1128,0.0251,0.0125,0.2147,0.0125,0.0133
25617,21,46351772,46351837,0.0541,0.0694,0.0893,0.264,0.0673,0.1048
25618,21,46359699,46359767,0.0659,0.0,0.026,0.0114,0.0,0.0
25619,21,46359768,46359851,0.035,0.0,0.021,0.0101,0.0,0.0
25620,21,46359933,46359965,0.0485,0.0,0.0133,0.0152,0.0,0.0444
25621,21,46360123,46360173,0.0146,0.0,0.013,0.024,0.0197,0.0
25622,21,46360321,46360407,0.024,0.0,0.0308,0.0163,0.0083,0.0
25623,21,46398120,46398180,0.9333,0.9481,0.9556,0.9778,0.9806,0.9659
25624,21,46398771,46398872,0.9888,0.8769,0.9785,0.9836,0.8571,0.9
25625,21,46421278,46421361,0.9608,0.8929,0.9459,0.938,0.9385,0.9653
25626,21,46438286,46438342,0.6431,0.044,0.7305,0.8682,0.0092,0.0052
25627,21,46438944,46439022,0.4203,0.0086,0.3927,0.7853,0.0,0.0
25628,21,46439023,46439078,0.6,0.05,0.6245,0.9545,0.0595,0.0427
25629,21,46441953,46442032,0.9571,0.9455,0.9889,0.937,0.9172,0.9727
25630,21,46453046,46453158,0.9386,0.7475,0.8718,0.8778,0.5684,0.8352
25631,21,46475058,46475154,0.9721,0.9545,0.9862,0.9777,0.9518,0.967
25632,21,46494009,46494065,0.0452,0.0,0.0106,0.015,0.0,0.0
25633,21,46494359,46494401,0.037,0.0102,0.0204,0.0257,0.0,0.0417
25634,21,46494402,46494444,0.0194,0.0,0.0179,0.0445,0.0,0.0
25635,21,46494575,46494638,0.0369,0.0111,0.0278,0.0217,0.0029,0.003
25636,21,46494639,46494753,0.0062,0.0,0.01,0.0045,0.0,0.0
25637,21,46494754,46494786,0.0468,0.0,0.0311,0.0221,0.0,0.0
25638,21,46494828,46494908,0.028,0.0,0.013,0.0115,0.0,0.0
25639,21,46494939,46495019,0.0571,0.0,0.0074,0.0061,0.0,0.0
25640,21,46520905,46520973,0.9692,0.9652,0.9785,0.963,0.9643,0.9895
25641,21,46520974,46521012,0.9857,0.99,0.9825,0.9772,0.968,0.9848
25642,21,46521050,46521160,0.9798,0.9276,0.9842,0.9713,0.9231,0.9934
25643,21,46677779,46677861,0.8525,0.8095,0.9783,0.7305,0.9037,0.9216
25644,21,46678472,46678541,0.9583,0.8211,0.9747,0.9,0.7217,0.9133
25645,21,46685308,46685370,0.9963,0.9675,0.9733,0.9615,0.975,0.9545
25646,21,46698516,46698604,0.9762,1.0,0.9838,0.9795,1.0,0.9545
25647,21,46708007,46708091,0.0876,0.0,0.0509,0.0174,0.0,0.0
25648,21,46720131,46720181,0.9875,0.9821,0.9733,0.9786,0.9929,0.9757
25649,21,46748822,46748897,0.9574,0.9231,0.8974,0.875,0.8632,0.8737
25650,21,46768066,46768134,0.9844,0.9659,0.9815,0.2754,0.9669,0.9206
25651,21,46785082,46785166,0.9852,1.0,0.9732,0.9553,1.0,0.978
25652,21,46812996,46813082,0.9242,0.9722,0.9573,0.8863,0.9493,0.96
25653,21,46813083,46813156,0.8981,0.9571,0.9243,0.8279,0.9059,0.8909
25654,21,46824708,46824765,0.0118,0.0303,0.06,0.1032,0.0,0.04
25655,21,46824766,46824850,0.0151,0.0278,0.008,0.017,0.0,0.0
25656,21,46825625,46825658,0.0189,0.0,0.0259,0.1328,0.0,0.0101
25657,21,46825762,46825844,0.0162,0.0,0.0603,0.2741,0.0062,0.0
25658,21,46825984,46826052,0.0983,0.0139,0.3419,0.8366,0.0051,0.0
25659,21,46826118,46826198,0.3757,0.0816,0.7783,0.927,0.1118,0.1111
25660,21,46842405,46842457,0.981,1.0,0.9871,0.9645,0.9767,0.9818
25661,21,46900667,46900717,0.9692,0.939,0.9653,0.9371,0.9252,0.9787
25662,21,46912545,46912603,0.9879,0.9714,0.975,0.9671,1.0,0.9818
25663,21,46929463,46929510,0.856,0.9579,0.9688,0.4175,0.7163,0.93
25664,21,46951970,46952041,0.9744,0.9634,0.9655,0.9725,0.9425,0.9513
25665,21,46955926,46955998,0.9917,0.5926,0.981,0.9611,0.5412,0.7179
25666,21,46961701,46961743,0.0333,0.0,0.0057,0.0198,0.0,0.0227
25667,21,46961818,46961901,0.0278,0.0,0.0198,0.0034,0.0,0.0111
25668,21,46962051,46962111,0.0455,0.0,0.0149,0.0165,0.0,0.0
25669,21,46962445,46962506,0.027,0.0,0.0222,0.0188,0.0,0.0128
25670,21,46962538,46962621,0.0347,0.0,0.0,0.0256,0.0,0.0
25671,21,46962806,46962924,0.3368,0.0,0.3611,0.5619,0.0,0.0625
25672,21,47009971,47010060,0.9769,0.0,0.9846,0.9728,0.1716,0.1282
25673,21,47010224,47010299,0.9818,0.053,1.0,0.8531,0.0058,0.0
25674,21,47010366,47010412,0.9563,0.0,0.6296,0.5255,0.0054,0.0056
25675,21,47010759,47010844,0.5238,0.0,0.024,0.6412,0.0,0.0286
25676,21,47011027,47011080,0.6589,0.0222,0.0833,0.6828,0.0,0.0355
25677,21,47062037,47062087,0.9583,0.4028,0.9853,0.9722,0.457,0.6839
25678,21,47062094,47062148,0.9653,0.3631,1.0,0.9583,0.25,0.4208
25679,21,47062234,47062286,0.8273,0.2727,1.0,0.974,0.2286,0.2833
25680,21,47062365,47062451,0.7406,0.0841,0.9669,0.9757,0.0757,0.1552
25681,21,47062472,47062505,0.6972,0.009,0.9324,0.9645,0.0172,0.0381
25682,21,47062506,47062546,0.7325,0.0,0.9679,0.9739,0.0556,0.0208
25683,21,47062617,47062660,0.4771,0.0,0.6548,0.7535,0.0125,0.0194
25684,21,47063770,47063875,0.021,0.0,0.0171,0.0133,0.0,0.0
25685,21,47063920,47063950,0.0524,0.0256,0.0244,0.0248,0.0,0.0
25686,21,47064176,47064242,0.0,0.0,0.017,0.0152,0.0,0.0303
25687,21,47189971,47190027,0.9738,0.92,0.9333,0.9159,0.9512,0.9333
25688,21,47294462,47294543,0.9137,1.0,0.9692,0.9511,0.9714,0.975
25689,21,47370160,47370240,0.9774,0.9833,0.9766,0.9763,0.8889,0.9667
25690,21,47393141,47393205,0.0088,0.0,0.0292,0.0073,0.0041,0.0
25691,21,47393903,47393981,0.0357,0.0,0.0451,0.0048,0.0,0.0075
25692,21,47456990,47457077,0.9528,0.9259,0.9742,0.9539,0.9778,0.9909
25693,21,47458492,47458601,0.9257,0.8,0.8933,0.8852,0.9464,1.0
25694,21,47503406,47503456,0.9367,0.9125,0.8595,0.8953,0.8889,0.9247
25695,21,47517778,47517830,0.0405,0.0104,0.0088,0.0242,0.0089,0.0044
25696,21,47517922,47517980,0.0255,0.0,0.0268,0.0149,0.0,0.0
25697,21,47518011,47518099,0.0367,0.0046,0.0033,0.0046,0.0179,0.0
25698,21,47518100,47518189,0.044,0.0119,0.037,0.0129,0.0,0.0
25699,21,47518430,47518477,0.0607,0.0179,0.0244,0.0219,0.0068,0.0
25700,21,47532213,47532274,0.9853,0.973,0.9773,0.9744,0.9221,0.9826
25701,21,47532275,47532332,0.9751,0.8357,0.9915,0.9706,0.9565,0.9353
25702,21,47549303,47549409,0.9778,0.96,0.9806,0.9581,0.9605,0.9625
25703,21,47551963,47552004,0.9762,0.9905,0.9775,0.9554,0.9679,0.9375
25704,21,47552005,47552060,0.9811,0.939,0.9715,0.9521,0.9779,0.9926
25705,21,47552430,47552476,0.9832,0.9875,0.9776,0.9676,0.9965,0.9858
25706,21,47552477,47552531,0.9873,0.9455,0.9865,0.9629,0.9619,0.9333
25707,21,47552532,47552620,0.9686,0.949,0.96,0.891,0.9286,0.9617
25708,21,47574136,47574207,0.972,0.9775,0.9558,0.9626,0.9542,0.9459
25709,21,47580724,47580797,0.9767,0.9817,0.9682,0.9666,0.9683,0.9941
25710,21,47580798,47580887,0.9825,0.955,0.9677,0.972,0.9615,0.9359
25711,21,47581154,47581210,0.9883,0.9799,0.9837,0.9882,0.9913,0.864
25712,21,47601590,47601686,0.9565,0.8125,0.9537,0.9389,0.9444,0.8571
25713,21,47602475,47602546,0.9863,0.9273,0.9573,0.9616,0.9783,0.9333
25714,21,47649440,47649476,0.0302,0.0,0.0514,0.0175,0.0,0.0067
25715,21,47705855,47705918,0.0286,0.0,0.0,0.0045,0.0,0.0
25716,21,47705960,47705997,0.0152,0.0,0.0244,0.0155,0.0051,0.0
25717,21,47705998,47706043,0.0089,0.0089,0.004,0.0194,0.011,0.0
25718,21,47706337,47706416,0.0375,0.0,0.0383,0.0063,0.0,0.0089
25719,21,47717525,47717602,0.978,0.0124,0.9653,0.545,0.0,0.0
25720,21,47717762,47717811,0.9629,0.0194,0.9922,0.1431,0.0,0.0211
25721,21,47743469,47743531,0.0,0.0,0.0222,0.0238,0.0,0.0042
25722,21,47743668,47743716,0.0205,0.0046,0.0158,0.0226,0.0,0.0119
25723,21,47743907,47743969,0.0,0.0,0.0,0.0,0.0,0.0333
25724,21,47744294,47744330,0.0256,0.0057,0.0067,0.0087,0.0,0.0139
25725,21,47744427,47744454,0.0226,0.0064,0.0194,0.0171,0.0051,0.0
25726,21,47744844,47744890,0.0089,0.0068,0.0309,0.015,0.004,0.0
25727,21,47744934,47744974,0.0309,0.0,0.04,0.0245,0.0,0.0047
25728,21,47918538,47918595,0.9636,0.9909,0.9935,0.9147,0.9627,0.9777
25729,21,48087205,48087249,0.0345,0.0,0.0667,0.0396,0.0,0.0
25730,21,48087327,48087417,0.0354,0.0085,0.0222,0.0148,0.0043,0.0
25731,21,48118702,48118764,0.8875,0.7207,0.97,0.9783,0.6717,0.7306
25732,22,17081987,17082027,0.0933,0.0077,0.0133,0.5239,0.0263,0.0571
25733,22,17082038,17082111,0.1479,0.0699,0.1077,0.6132,0.0214,0.0165
25734,22,17082439,17082524,0.3007,0.0,0.0385,0.9666,0.0,0.0513
25735,22,17082525,17082626,0.2338,0.0,0.0873,0.8469,0.0317,0.0
25736,22,17082627,17082654,0.3915,0.0,0.0121,0.8028,0.0,0.0222
25737,22,17082759,17082808,0.2011,0.0,0.0366,0.9304,0.0,0.0
25738,22,17082858,17082923,0.0717,0.0,0.098,0.9384,0.0,0.0
25739,22,17082924,17083021,0.4783,0.0,0.15,0.7778,0.0211,0.0
25740,22,17083168,17083206,0.1182,0.0,0.0511,0.4844,0.0,0.0084
25741,22,17083478,17083542,0.1545,0.0,0.2071,0.6174,0.0,0.0
25742,22,17090780,17090861,0.3444,0.0,0.1061,0.5198,0.0,0.0
25743,22,17090991,17091057,0.0419,0.0,0.0404,0.6039,0.0089,0.0
25744,22,17091058,17091091,0.0513,0.0062,0.0543,0.3915,0.0335,0.0089
25745,22,17565976,17566015,0.1019,0.0,0.1,0.0175,0.0,0.0
25746,22,17566412,17566456,0.4492,0.0,0.1313,0.6911,0.0,0.0038
25747,22,17566563,17566647,0.44,0.0,0.1395,0.8491,0.0,0.0
25748,22,17566648,17566736,0.0424,0.0161,0.2478,0.8251,0.0547,0.0818
25749,22,17589490,17589571,0.537,0.9603,0.7745,0.8654,0.9444,0.9722
25750,22,17589740,17589793,0.4016,0.9795,0.6722,0.9366,1.0,0.9522
25751,22,17600637,17600700,0.9907,0.5128,0.9755,0.9745,0.2647,0.0926
25752,22,17600838,17600886,0.9161,0.1878,0.879,0.8965,0.183,0.105
25753,22,17601474,17601530,0.0375,0.02,0.0,0.0538,0.0,0.0
25754,22,17601537,17601569,0.0098,0.0119,0.0379,0.0206,0.0,0.0
25755,22,17601588,17601698,0.028,0.0,0.0114,0.0165,0.0182,0.0152
25756,22,17601972,17602008,0.0602,0.0,0.0196,0.0249,0.0106,0.0241
25757,22,17602069,17602104,0.0143,0.0,0.0219,0.0214,0.0,0.0091
25758,22,17652647,17652687,0.0072,0.0,0.0238,0.0238,0.0,0.0
25759,22,17652709,17652792,0.0375,0.0,0.0,0.025,0.0,0.0
25760,22,17850315,17850366,0.075,0.0,0.1042,0.0645,0.0,0.0067
25761,22,18111324,18111420,0.0584,0.0,0.0268,0.0139,0.0,0.0
25762,22,18121850,18121890,0.008,0.0048,0.0408,0.0195,0.0,0.0154
25763,22,18222333,18222450,0.9792,0.9286,0.9505,0.9356,0.9889,0.9756
25764,22,18231527,18231593,0.9444,0.9583,0.9833,0.976,0.9444,0.9289
25765,22,18256684,18256739,0.019,0.0,0.0111,0.0229,0.0,0.0
25766,22,18257074,18257122,0.0226,0.0,0.0378,0.0124,0.0051,0.0
25767,22,18257123,18257177,0.0326,0.0,0.0153,0.0181,0.0,0.0029
25768,22,18257178,18257274,0.0526,0.0,0.0252,0.0159,0.0,0.0
25769,22,18261400,18261509,0.9652,0.7966,0.9603,0.9045,0.895,0.975
25770,22,18272468,18272516,0.91,0.9211,0.8776,0.8939,0.8711,0.8945
25771,22,18300931,18301031,0.9963,0.8889,0.9641,0.9357,0.9365,0.9495
25772,22,18483267,18483363,0.0357,0.0093,0.0,0.0112,0.0,0.0583
25773,22,18483508,18483545,0.0641,0.0,0.0069,0.0123,0.0,0.0028
25774,22,18483546,18483614,0.0182,0.0,0.0133,0.0111,0.0,0.0
25775,22,18483615,18483665,0.0179,0.0,0.0417,0.02,0.0,0.0
25776,22,18483952,18483982,0.0411,0.0,0.0226,0.019,0.0,0.0125
25777,22,18483999,18484056,0.0135,0.0101,0.016,0.0173,0.0,0.0119
25778,22,18484068,18484113,0.0175,0.0,0.0333,0.0135,0.0062,0.0
25779,22,18484114,18484189,0.0145,0.0,0.0212,0.0085,0.0,0.0148
25780,22,18484685,18484770,0.0143,0.0,0.0143,0.0125,0.0,0.0
25781,22,18506560,18506636,0.0317,0.0089,0.039,0.0029,0.0053,0.0
25782,22,18560747,18560802,0.0,0.0,0.0286,0.0143,0.0556,0.0
25783,22,18561133,18561212,0.0263,0.0,0.0737,0.0085,0.0088,0.0
25784,22,18561296,18561404,0.0455,0.0,0.0455,0.0059,0.0,0.0
25785,22,18893864,18893932,0.0455,0.0,0.0145,0.0124,0.0,0.0
25786,22,18923654,18923728,0.0369,0.003,0.0077,0.0129,0.0,0.0
25787,22,18923729,18923821,0.011,0.0,0.0128,0.0085,0.0385,0.0
25788,22,18957996,18958032,0.0161,0.0048,0.0333,0.0278,0.0,0.0038
25789,22,19016892,19016994,0.0116,0.0,0.1394,0.1476,0.0,0.0192
25790,22,19017004,19017047,0.1592,0.0258,0.1725,0.2126,0.0343,0.0927
25791,22,19017048,19017117,0.0724,0.0068,0.0559,0.1144,0.0,0.0661
25792,22,19017298,19017363,0.0429,0.0,0.0333,0.0594,0.0125,0.0
25793,22,19028596,19028649,0.9874,0.9533,0.9391,0.9652,0.963,0.9417
25794,22,19136536,19136588,0.619,0.1905,0.1099,0.9121,0.1349,0.3193
25795,22,19136658,19136738,0.5102,0.0471,0.1176,0.2173,0.0472,0.0635
25796,22,19137054,19137148,0.0243,0.0385,0.0192,0.0639,0.0,0.0256
25797,22,19137149,19137207,0.0385,0.0062,0.01,0.0915,0.0043,0.0068
25798,22,19137395,19137495,0.2188,0.05,0.0625,0.2468,0.0952,0.0
25799,22,19137506,19137543,0.1042,0.04,0.0478,0.2577,0.0929,0.03
25800,22,19137762,19137799,0.0201,0.0972,0.0167,0.2229,0.0222,0.0516
25801,22,19137809,19137864,0.157,0.0909,0.1125,0.1232,0.0556,0.0101
25802,22,19137906,19137961,0.0471,0.0368,0.0353,0.1497,0.0112,0.0435
25803,22,19156978,19157035,0.0321,0.0042,0.0809,0.0279,0.0156,0.0167
25804,22,19157239,19157331,0.0478,0.0182,0.1152,0.0316,0.0248,0.0
25805,22,19163160,19163254,0.9783,0.9176,0.9481,0.9571,0.9681,0.9885
25806,22,19165823,19165909,0.0559,0.0,0.0114,0.0083,0.0,0.0152
25807,22,19165910,19165959,0.0185,0.0,0.0143,0.0245,0.0,0.0
25808,22,19166039,19166079,0.0167,0.0059,0.0197,0.0111,0.0,0.0
25809,22,19166609,19166705,0.0076,0.0,0.03,0.0,0.0,0.0
25810,22,19279236,19279271,0.0111,0.0,0.0235,0.0196,0.0,0.0
25811,22,19418773,19418830,0.04,0.0,0.0231,0.0255,0.0,0.0
25812,22,19418858,19418926,0.0089,0.0,0.0463,0.0098,0.0,0.0256
25813,22,19418927,19419019,0.0248,0.0,0.0,0.0478,0.0,0.0
25814,22,19419055,19419102,0.0167,0.0083,0.006,0.0101,0.0,0.0
25815,22,19419103,19419146,0.0238,0.0222,0.0043,0.0174,0.0051,0.0
25816,22,19419364,19419434,0.0417,0.0,0.0407,0.025,0.0059,0.0
25817,22,19419749,19419797,0.0385,0.0,0.0267,0.0142,0.0,0.0
25818,22,19420058,19420148,0.0202,0.0,0.0165,0.0132,0.0,0.0
25819,22,19434808,19434892,0.0588,0.0,0.0062,0.0181,0.0,0.0
25820,22,19434917,19434972,0.1032,0.0,0.0536,0.0219,0.0,0.0
25821,22,19434973,19435099,0.0168,0.0111,0.0458,0.013,0.0,0.0
25822,22,19435100,19435144,0.0265,0.0,0.0231,0.022,0.0,0.0
25823,22,19435436,19435493,0.05,0.0,0.0382,0.0124,0.0,0.0
25824,22,19467478,19467555,0.023,0.0,0.0191,0.0216,0.0,0.0
25825,22,19510995,19511028,0.9866,0.0,0.6226,0.9737,0.0,0.0245
25826,22,19511104,19511150,0.9556,0.0,0.176,0.9541,0.0233,0.0057
25827,22,19512127,19512227,0.9793,0.0,0.1222,0.9313,0.0455,0.0312
25828,22,19701784,19701836,0.0395,0.0,0.0208,0.0476,0.0,0.0052
25829,22,19701926,19701973,0.0333,0.0037,0.0407,0.0245,0.0,0.0
25830,22,19701974,19702036,0.0174,0.0,0.0143,0.0276,0.0,0.0
25831,22,19702037,19702100,0.0423,0.0,0.014,0.011,0.0,0.0136
25832,22,19702275,19702340,0.0291,0.0,0.0333,0.0071,0.0,0.0
25833,22,19705643,19705712,0.0164,0.0333,0.0042,0.0066,0.0,0.0
25834,22,19705803,19705907,0.0128,0.0,0.0,0.0093,0.0,0.0
25835,22,19705908,19706008,0.127,0.0,0.0058,0.0403,0.0,0.0
25836,22,19706092,19706194,0.1273,0.0303,0.2208,0.0909,0.0,0.0
25837,22,19706239,19706389,0.8596,0.0114,0.7273,0.3574,0.0,0.0
25838,22,19711931,19711968,0.989,0.0476,0.9841,0.9785,0.0488,0.0618
25839,22,19712019,19712088,0.9667,0.0278,0.9615,0.9377,0.0741,0.0833
25840,22,19718716,19718790,0.0962,0.0957,0.32,0.3761,0.3143,0.3333
25841,22,19742868,19742937,0.0588,0.0167,0.0545,0.3138,0.0455,0.05
25842,22,19744261,19744339,0.0842,0.0,0.1071,0.0238,0.0,0.0
25843,22,19746108,19746193,0.0645,0.2752,0.1333,0.1059,0.2583,0.2385
25844,22,19746931,19746995,0.1635,0.0147,0.0742,0.0682,0.0109,0.0
25845,22,19748492,19748566,0.0851,0.0059,0.0547,0.2288,0.0061,0.0
25846,22,19748621,19748659,0.0587,0.0,0.0571,0.1059,0.0,0.0146
25847,22,19748897,19748968,0.5642,0.0521,0.7107,0.875,0.0625,0.0608
25848,22,19753379,19753428,0.1247,0.0067,0.2445,0.2166,0.0251,0.0065
25849,22,19753636,19753682,0.1444,0.0,0.0505,0.3903,0.0,0.0
25850,22,19753683,19753740,0.2287,0.0107,0.0477,0.3087,0.0192,0.0
25851,22,19753926,19753974,0.0393,0.01,0.0041,0.0679,0.0368,0.029
25852,22,19754363,19754415,0.2638,0.0611,0.0455,0.0769,0.0171,0.025
25853,22,19754820,19754923,0.0727,0.0321,0.1588,0.3529,0.0,0.0056
25854,22,19929399,19929439,0.0375,0.0,0.0333,0.02,0.0,0.0
25855,22,19950256,19950346,0.6136,0.9789,0.8022,0.3949,0.9536,0.9684
25856,22,19961186,19961268,0.9904,0.9297,0.9833,0.9777,1.0,0.9779
25857,22,19974622,19974681,0.0393,0.0,0.0222,0.0108,0.0047,0.0
25858,22,20003580,20003640,0.075,0.0446,0.1053,0.0164,0.0231,0.0398
25859,22,20003888,20003953,0.0323,0.0,0.019,0.0155,0.0055,0.0
25860,22,20004169,20004259,0.0182,0.0,0.005,0.0567,0.0,0.0
25861,22,20004440,20004489,0.0179,0.0,0.0303,0.0115,0.0,0.0
25862,22,20008460,20008521,0.0403,0.0,0.04,0.0,0.0,0.0312
25863,22,20008522,20008575,0.0409,0.0,0.0045,0.0167,0.0,0.0
25864,22,20008576,20008630,0.0281,0.0,0.0455,0.0312,0.0519,0.0
25865,22,20008631,20008672,0.0249,0.0,0.0246,0.0138,0.0,0.0
25866,22,20067461,20067504,0.0378,0.0,0.0059,0.0162,0.0,0.0194
25867,22,20067995,20068032,0.0352,0.0,0.0306,0.011,0.0,0.0089
25868,22,20068111,20068147,0.029,0.0,0.0205,0.0132,0.0054,0.0
25869,22,20103891,20103987,0.6786,0.54,0.2,0.3193,0.5474,0.25
25870,22,20104557,20104587,0.04,0.0,0.04,0.0089,0.0,0.0
25871,22,20104588,20104635,0.0286,0.0,0.01,0.0095,0.0,0.0
25872,22,20118765,20118855,0.0641,0.0,0.0115,0.0042,0.0093,0.0
25873,22,20119125,20119151,0.014,0.0,0.0566,0.0097,0.0,0.0
25874,22,20119152,20119206,0.0556,0.0064,0.0333,0.0238,0.0,0.0
25875,22,20119440,20119484,0.0243,0.018,0.0181,0.0155,0.0071,0.0
25876,22,20119633,20119671,0.0255,0.0,0.0566,0.0339,0.0,0.0
25877,22,20130659,20130752,0.9286,0.9405,0.932,0.8673,0.9438,0.9503
25878,22,20136980,20137063,0.8696,0.9032,0.94,0.7743,0.8615,0.8429
25879,22,20246732,20246805,0.9355,0.9647,0.9577,0.9413,0.9806,0.9742
25880,22,20255685,20255716,0.0203,0.0043,0.0321,0.0196,0.0059,0.0
25881,22,20255728,20255764,0.0087,0.0,0.0271,0.0223,0.003,0.0
25882,22,20255765,20255866,0.0279,0.0,0.035,0.0268,0.0,0.0
25883,22,20286324,20286400,0.9286,0.2527,0.9321,0.9197,0.3583,0.4259
25884,22,20287271,20287352,0.0079,0.0,0.0294,0.0303,0.0,0.0
25885,22,20307350,20307464,0.0341,0.0101,0.0165,0.0065,0.0,0.0
25886,22,20307465,20307533,0.0219,0.0,0.0346,0.0076,0.0076,0.0
25887,22,20748269,20748340,0.0,0.0,0.0,0.0,0.0,0.0
25888,22,20749143,20749210,0.3071,0.9529,0.3867,0.9569,0.9467,0.984
25889,22,20760052,20760121,0.98,0.9667,0.9815,0.976,0.9479,0.9559
25890,22,20760794,20760891,0.9615,0.9744,0.9741,0.9773,1.0,0.8889
25891,22,20772689,20772750,0.0263,0.0,0.0215,0.061,0.0125,0.0
25892,22,20779800,20779874,0.9444,0.1818,0.9141,0.9355,0.0682,0.3788
25893,22,20779875,20779995,0.9898,0.0455,0.987,0.9852,0.1818,0.0
25894,22,20780368,20780407,0.994,0.3766,0.9643,0.9679,0.1534,0.2773
25895,22,20780408,20780513,0.9744,0.1209,0.9085,0.9662,0.2033,0.2597
25896,22,20783550,20783661,0.4333,0.0,0.9333,0.8976,0.0,0.7826
25897,22,20784977,20785016,0.4274,0.0,0.9777,0.9803,0.0513,0.0722
25898,22,20785333,20785372,0.0388,0.0069,0.9471,0.2246,0.0041,0.0123
25899,22,20785567,20785635,0.0917,0.0375,0.9887,0.3315,0.0148,0.0
25900,22,20790715,20790763,0.0145,0.0,0.0185,0.0086,0.0,0.0093
25901,22,20790776,20790815,0.0383,0.0128,0.0279,0.0171,0.0067,0.0025
25902,22,20790816,20790895,0.0153,0.011,0.022,0.0123,0.0055,0.0
25903,22,20790896,20790939,0.0196,0.0116,0.0142,0.0209,0.0,0.0
25904,22,20791330,20791427,0.0,0.0119,0.0112,0.005,0.0252,0.0
25905,22,20791870,20791927,0.028,0.0,0.0119,0.0144,0.0,0.0183
25906,22,20791928,20791989,0.0526,0.0,0.0538,0.0194,0.0,0.0
25907,22,20792022,20792100,0.0171,0.0,0.0333,0.0146,0.0,0.0144
25908,22,20792199,20792242,0.0121,0.0,0.0476,0.0222,0.0,0.0
25909,22,20792243,20792363,0.0,0.0,0.0182,0.0345,0.0,0.0
25910,22,20792444,20792515,0.12,0.0333,0.0875,0.25,0.0091,0.0
25911,22,20849642,20849743,0.0606,0.0,0.0152,0.0,0.0,0.0
25912,22,20849759,20849821,0.0163,0.0,0.0136,0.0065,0.0,0.0
25913,22,20849855,20849914,0.0358,0.0,0.0192,0.0128,0.0171,0.0
25914,22,20849967,20850015,0.039,0.0,0.0153,0.0185,0.0,0.0
25915,22,20928198,20928274,0.9613,0.9778,0.8833,0.9467,0.9895,0.9
25916,22,21025510,21025577,0.2658,0.2667,0.8889,0.7412,0.0111,0.15
25917,22,21213392,21213458,0.0171,0.0,0.0276,0.0054,0.026,0.0
25918,22,21271490,21271546,0.0342,0.0,0.0372,0.029,0.0,0.0
25919,22,21271547,21271660,0.0583,0.0,0.037,0.0,0.0167,0.0
25920,22,21271797,21271873,0.0276,0.0,0.011,0.0062,0.0,0.0
25921,22,21272028,21272064,0.0453,0.0043,0.046,0.0246,0.0,0.0
25922,22,21272211,21272274,0.0235,0.0,0.0351,0.0162,0.0,0.0211
25923,22,21311350,21311407,0.9804,0.0,0.9667,0.4531,0.0065,0.0
25924,22,21311490,21311551,0.9529,0.0,0.9924,0.4957,0.0,0.0048
25925,22,21311552,21311653,0.9958,0.0,0.9658,0.3819,0.0,0.0
25926,22,21319712,21319789,0.1045,0.058,0.0529,0.1223,0.0075,0.0
25927,22,21330749,21330816,0.8704,0.7573,0.9406,0.8819,0.7557,0.7656
25928,22,21336605,21336645,0.0423,0.0,0.0273,0.0219,0.0,0.0
25929,22,21336859,21336937,0.2,0.0,0.0,0.028,0.0,0.0
25930,22,21356247,21356311,0.0455,0.0,0.0404,0.0116,0.0,0.0
25931,22,21356637,21356673,0.0,0.0,0.0196,0.0203,0.0,0.0087
25932,22,21357020,21357087,0.0238,0.0,0.0258,0.0174,0.0,0.0
25933,22,21435160,21435237,0.9551,0.983,0.9507,0.9193,0.9073,0.8902
25934,22,21695271,21695304,0.9733,0.2038,0.5702,0.9513,0.0229,0.2485
25935,22,21771816,21771897,0.0102,0.0,0.0278,0.0079,0.0,0.0238
25936,22,21922319,21922388,0.0327,0.0,0.0385,0.01,0.0,0.0034
25937,22,21922449,21922493,0.054,0.0,0.0098,0.0153,0.0,0.0
25938,22,21982940,21983011,0.9741,0.9725,0.9745,0.9791,0.9882,0.8938
25939,22,21983659,21983728,0.0174,0.0,0.0116,0.0182,0.0,0.0
25940,22,21983836,21983910,0.0517,0.0,0.0204,0.0195,0.0,0.0
25941,22,21983960,21983992,0.0438,0.0,0.0167,0.0247,0.0,0.0
25942,22,21984378,21984446,0.0278,0.0,0.0258,0.0149,0.0,0.0096
25943,22,21996619,21996659,0.0476,0.0,0.0,0.0292,0.0,0.0
25944,22,22006492,22006540,0.0164,0.0,0.0239,0.0036,0.0045,0.0045
25945,22,22006968,22007046,0.0521,0.3125,0.0067,0.0307,0.2452,0.2619
25946,22,22011851,22011947,0.0162,0.0,0.0136,0.0051,0.0,0.0
25947,22,22011948,22011995,0.0514,0.0,0.0364,0.0153,0.0,0.0083
